Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
stu7671,yashoda cheema,femal,19,68,45,38,73,49,273,54.6,79.15,sport
stu7673,upasna kata,femal,18,21,67,94,95,38,315,63.0,98.22,scienc club
stu7674,charvi oak,femal,20,58,3,60,32,9,162,32.4,93.36,music
stu7675,ekavir bajwa,male,20,63,69,16,84,3,235,47.0,90.16,drama
stu7676,rajeshri sekhon,femal,17,69,29,5,7,33,143,28.6,76.03,drama
stu7677,azad bobal,male,20,100,91,84,59,16,350,70.0,63.69,sport
stu7678,vritti rastogi,femal,20,66,91,63,33,83,336,67.2,97.02,scienc club
stu7679,laksh ramesh,male,22,95,69,99,17,33,313,62.6,92.04,scienc club
stu7680,wakeeta balan,femal,18,64,52,28,78,4,226,45.2,69.42,music
stu7681,tripti dash,femal,21,74,90,3,86,22,275,55.0,61.72,sport
stu7683,noah gole,male,18,93,47,42,53,28,263,52.6,60.29,music
stu7684,bachittar magar,male,17,55,77,24,29,71,256,51.2,68.18,danc
stu7685,alka sawhney,femal,17,10,14,93,46,84,247,49.4,90.24,drama
stu7686,omkaar ramaswami,male,17,74,72,42,98,75,361,72.2,68.73,sport
stu7687,chaaya pau,femal,22,91,41,80,36,90,338,67.6,69.01,music
stu7689,theodor chana,male,18,98,83,58,54,3,296,59.2,72.02,scienc club
stu7690,noah setti,male,22,37,76,4,52,73,242,48.4,63.1,scienc club
stu7691,gaurang bail,male,22,43,98,47,93,48,329,65.8,99.42,music
stu7692,kavya mann,femal,21,75,0,65,49,49,238,47.6,94.7,danc
stu7694,jalsa dubey,femal,19,97,80,25,94,47,343,68.6,89.06,scienc club
stu7695,ishani palla,femal,20,24,36,87,60,100,307,61.4,98.12,sport
stu7696,yauvani raval,femal,17,62,7,61,89,91,310,62.0,93.14,music
stu7697,zinal khare,femal,18,96,8,6,71,39,220,44.0,64.41,music
stu7698,bhavini lalla,femal,17,62,13,5,45,76,201,40.2,64.3,music
stu7699,idika madan,femal,22,78,51,4,8,7,148,29.6,81.21,music
stu7700,harrison salvi,male,20,87,24,40,62,96,309,61.8,77.33,drama
stu7701,jhalak saran,femal,20,3,99,59,18,21,200,40.0,94.71,sport
stu7702,michael bera,male,21,51,8,71,38,57,225,45.0,64.33,music
stu7703,anjali luthra,femal,17,36,71,37,84,6,234,46.8,77.96,danc
stu7704,michael ghose,male,18,81,27,26,70,8,212,42.4,73.89,danc
stu7705,yuvraj madan,male,20,46,88,7,93,38,272,54.4,73.23,drama
stu7706,eiravati dhingra,femal,22,33,45,67,5,49,199,39.8,93.68,danc
stu7708,wakeeta barad,femal,18,30,51,20,48,14,163,32.6,71.28,drama
stu7710,omya kanda,femal,22,28,69,15,56,77,245,49.0,63.34,music
stu7711,girindra aurora,male,22,75,77,41,6,74,273,54.6,94.69,sport
stu7712,zashil vaidya,male,19,78,20,45,33,0,176,35.2,80.84,drama
stu7714,yatin de,male,17,40,92,26,91,95,344,68.8,78.37,danc
stu7715,fiyaz bassi,male,21,46,52,100,80,95,373,74.6,85.08,drama
stu7716,idika badami,femal,21,24,6,26,65,5,126,25.2,76.1,music
stu7717,william mane,male,19,61,43,84,1,48,237,47.4,91.85,drama
stu7718,tanay dua,male,17,45,58,25,42,53,223,44.6,63.37,scienc club
stu7719,abha menon,femal,18,7,53,31,15,78,184,36.8,86.21,danc
stu7720,qadim som,male,20,62,54,70,79,63,328,65.6,85.24,music
stu7721,kritika talwar,femal,22,82,90,2,23,81,278,55.6,88.36,danc
stu7722,nidhi pandey,femal,21,52,81,3,40,42,218,43.6,81.44,danc
stu7723,avi dixit,male,22,20,13,94,82,66,275,55.0,96.82,music
stu7724,akshay mitter,male,22,2,32,29,1,26,90,18.0,69.71,sport
stu7725,kavya brahmbhatt,femal,19,2,76,46,50,44,218,43.6,66.47,sport
stu7726,bhavna rattan,femal,21,7,7,36,78,93,221,44.2,71.71,scienc club
stu7728,hamsini mital,femal,20,84,11,59,69,24,247,49.4,67.21,music
stu7729,gautami chada,femal,22,75,68,32,6,8,189,37.8,62.34,music
stu7730,leena deep,femal,18,29,31,56,66,24,206,41.2,64.89,sport
stu7731,shaurya patil,male,20,0,80,77,19,28,204,40.8,76.39,danc
stu7732,fariq trivedi,male,19,31,82,80,32,66,291,58.2,97.73,danc
stu7733,anay morar,male,18,23,18,26,64,64,195,39.0,79.67,music
stu7734,diya mitra,femal,17,95,23,63,87,32,300,60.0,97.45,danc
stu7735,triveni pradhan,femal,17,99,38,33,90,68,328,65.6,85.83,danc
stu7736,unni nadkarni,femal,20,93,34,79,100,1,307,61.4,90.5,music
stu7737,chakradhar pandit,male,18,42,43,35,50,55,225,45.0,92.79,scienc club
stu7738,matthew suresh,male,18,93,55,29,93,51,321,64.2,80.82,drama
stu7739,jagvi behl,femal,19,4,96,63,92,16,271,54.2,82.44,danc
stu7741,benjamin zacharia,male,18,88,45,5,15,74,227,45.4,85.8,danc
stu7742,praneel zachariah,male,19,97,23,31,29,64,244,48.8,79.93,drama
stu7744,amruta radhakrishnan,femal,22,48,29,39,79,88,283,56.6,72.7,scienc club
stu7746,upadhr gade,femal,17,2,35,94,10,17,158,31.6,72.22,music
stu7747,chatresh mohanti,male,17,40,58,36,99,76,309,61.8,84.08,scienc club
stu7749,samaksh joshi,male,20,24,100,27,6,4,161,32.2,74.99,scienc club
stu7750,rajeshri kumer,femal,22,87,55,22,36,49,249,49.8,65.95,drama
stu7752,jeet walla,male,19,72,77,97,58,40,344,68.8,87.39,danc
stu7754,charita apt,femal,21,41,61,2,43,6,153,30.6,70.61,music
stu7755,chanakya pingl,male,20,72,82,77,6,72,309,61.8,76.17,scienc club
stu7756,kamala tripathi,femal,17,98,75,86,73,93,425,85.0,64.05,danc
stu7757,darpan sibal,male,22,85,80,51,97,20,333,66.6,94.35,drama
stu7759,chasmum deshmukh,femal,17,90,41,14,98,19,262,52.4,76.69,drama
stu7760,harini patil,femal,22,54,11,99,60,22,246,49.2,68.51,sport
stu7761,robert sha,male,18,29,73,50,16,67,235,47.0,65.57,sport
stu7763,widisha balay,femal,20,17,35,63,40,97,252,50.4,90.42,music
stu7764,ojasvi patla,femal,20,56,35,93,97,99,380,76.0,85.58,danc
stu7765,anmol modi,male,21,34,71,67,72,63,307,61.4,90.25,drama
stu7766,champak balay,male,21,45,72,55,100,9,281,56.2,83.19,sport
stu7767,reyansh dhaliw,male,19,74,13,97,73,12,269,53.8,86.31,drama
stu7768,yashvi tak,femal,17,78,19,97,65,31,290,58.0,79.01,sport
stu7770,chaaya prashad,femal,18,70,12,14,48,84,228,45.6,62.31,drama
stu7771,yug johal,male,19,92,38,2,97,19,248,49.6,75.73,scienc club
stu7772,qushi subramanian,femal,21,89,24,1,46,15,175,35.0,64.38,danc
stu7773,krishna ramesh,femal,18,75,97,51,0,48,271,54.2,83.64,danc
stu7774,ryan agraw,male,19,97,71,56,61,58,343,68.6,79.03,sport
stu7776,yashvi sen,femal,21,41,23,35,68,45,212,42.4,92.59,danc
stu7777,chavvi lanka,femal,20,7,51,45,87,17,207,41.4,95.57,sport
stu7778,ekalinga dugar,male,20,39,37,81,84,70,311,62.2,69.92,sport
stu7779,ikbal dara,male,21,83,64,2,14,51,214,42.8,64.78,sport
stu7780,isaac gade,male,19,24,36,73,9,98,240,48.0,62.66,sport
stu7781,aditya srinivasan,male,20,80,25,95,58,53,311,62.2,82.97,danc
stu7782,krishna khatri,femal,20,84,12,34,86,38,254,50.8,71.56,scienc club
stu7784,chandresh sinha,male,20,90,21,39,75,78,303,60.6,64.83,scienc club
stu7785,madhav chaudri,male,18,6,62,51,95,76,290,58.0,81.37,music
stu7786,rudra choudhari,male,21,99,65,31,61,70,326,65.2,93.82,scienc club
stu7787,ayush kant,male,21,91,11,28,4,54,188,37.6,67.7,scienc club
stu7788,varenya hayr,femal,20,36,83,39,1,92,251,50.2,86.28,scienc club
stu7789,brijesh chander,male,20,66,54,14,1,86,221,44.2,93.37,danc
stu7790,banjeet hegd,male,17,7,34,24,21,6,92,18.4,60.81,music
stu7791,gabriel soman,male,19,17,67,67,86,49,286,57.2,82.84,sport
stu7792,gunbir luthra,male,18,16,85,44,95,6,246,49.2,84.82,music
stu7794,meghana rajagopalan,femal,17,87,88,21,15,13,224,44.8,69.6,sport
stu7795,upma saxena,femal,19,21,30,71,77,50,249,49.8,98.0,music
stu7796,janya din,femal,20,55,4,3,23,82,167,33.4,62.99,drama
stu7798,sai som,male,19,11,99,10,39,37,196,39.2,91.25,music
stu7801,owen goel,male,20,100,21,41,60,61,283,56.6,79.71,sport
stu7802,gaurangi golla,femal,18,93,4,45,11,47,200,40.0,84.33,drama
stu7803,jagrati andra,femal,19,65,67,89,89,17,327,65.4,67.99,music
stu7804,wishi rao,femal,19,86,21,35,38,72,252,50.4,80.39,sport
stu7807,adweta kala,femal,17,97,85,29,23,11,245,49.0,76.62,sport
stu7809,chakrika morar,femal,22,94,69,76,9,85,333,66.6,97.1,scienc club
stu7810,vrinda behl,femal,18,92,26,87,24,15,244,48.8,64.33,danc
stu7813,oni mani,femal,22,0,52,14,77,48,191,38.2,60.28,music
stu7814,fari lata,male,17,82,50,59,12,100,303,60.6,62.5,sport
stu7815,aayush luthra,male,20,85,19,3,25,78,210,42.0,75.07,sport
stu7816,vidhi raj,femal,17,70,24,97,17,79,287,57.4,69.95,drama
stu7818,zehaan puri,male,21,71,53,5,96,12,237,47.4,99.19,danc
stu7819,brijesh mane,male,17,82,39,39,92,34,286,57.2,75.67,danc
stu7820,georg kamdar,male,19,47,1,70,2,100,220,44.0,71.23,drama
stu7822,yasti halder,femal,18,83,64,92,7,76,322,64.4,92.17,music
stu7823,yauvani sankar,femal,17,91,86,17,45,72,311,62.2,68.48,drama
stu7824,oeshi lanka,femal,21,50,72,98,49,80,349,69.8,63.15,scienc club
stu7825,nitesh balasubramanian,male,19,68,71,67,80,86,372,74.4,86.74,scienc club
stu7826,zaitra dar,femal,18,60,44,56,37,82,279,55.8,91.27,scienc club
stu7827,david issac,male,17,74,61,11,45,94,285,57.0,88.0,scienc club
stu7828,yug goda,male,20,28,8,34,83,52,205,41.0,85.23,scienc club
stu7829,mitali parmar,femal,22,68,87,81,87,55,378,75.6,75.78,danc
stu7830,ekaja loke,femal,19,82,67,8,3,74,234,46.8,73.57,danc
stu7831,udyati bhatia,femal,18,58,97,85,27,97,364,72.8,90.01,scienc club
stu7832,jasmit golla,femal,17,84,93,29,47,56,309,61.8,75.68,sport
stu7833,daksha kurian,femal,21,37,58,84,96,16,291,58.2,88.36,drama
stu7835,lakshmi rajagopalan,femal,21,18,9,38,64,47,176,35.2,88.17,scienc club
stu7836,urmi lal,femal,21,17,99,29,83,21,249,49.8,67.19,scienc club
stu7837,gaurangi dyal,femal,18,79,22,64,96,46,307,61.4,66.41,music
stu7838,abha dhaliw,femal,18,43,81,44,11,80,259,51.8,90.08,danc
stu7839,fiyaz madan,male,18,27,56,45,33,71,232,46.4,95.37,danc
stu7840,bimala sachdeva,femal,21,40,25,2,84,4,155,31.0,78.09,music
stu7841,amruta peri,femal,19,50,26,35,89,19,219,43.8,88.54,music
stu7842,xavier datta,male,18,72,1,65,91,97,326,65.2,91.31,sport
stu7843,ranveer chaudhari,male,21,88,5,13,40,12,158,31.6,62.01,drama
stu7845,gaurang handa,male,17,55,23,80,43,86,287,57.4,83.35,danc
stu7846,falan chhabra,male,19,36,1,91,59,39,226,45.2,83.51,sport
stu7847,daksh din,male,21,69,77,83,75,59,363,72.6,84.68,music
stu7848,ikbal shroff,male,22,7,37,48,52,51,195,39.0,64.44,scienc club
stu7849,baljiwan agat,male,21,81,86,85,35,87,374,74.8,75.15,music
stu7850,hema wali,femal,20,13,10,64,58,24,169,33.8,66.38,music
stu7853,fitan ghosh,male,17,13,51,15,79,40,198,39.6,89.37,music
stu7854,kabir chakrabarti,male,21,100,81,25,15,73,294,58.8,93.39,scienc club
stu7855,nichola sriniva,male,19,21,26,99,39,69,254,50.8,76.81,sport
stu7856,varenya bali,femal,18,77,31,70,22,87,287,57.4,80.86,danc
stu7857,kevin ratti,male,19,72,59,31,15,67,244,48.8,65.72,sport
stu7858,diya chad,femal,18,54,62,12,7,20,155,31.0,92.45,drama
stu7859,veer ahuja,male,18,53,88,84,52,67,344,68.8,82.39,danc
stu7860,girik chandra,male,21,31,99,68,72,43,313,62.6,77.95,sport
stu7861,gaurangi dasgupta,femal,17,8,94,83,92,8,285,57.0,86.23,drama
stu7862,gabriel sen,male,19,54,76,4,87,30,251,50.2,64.33,drama
stu7863,omisha jaggi,femal,17,4,32,81,5,8,130,26.0,69.99,scienc club
stu7864,fara babu,male,21,30,79,6,67,72,254,50.8,78.91,sport
stu7865,jason ganesan,male,22,10,17,15,56,80,178,35.6,72.09,scienc club
stu7866,udarsh bala,male,20,23,21,30,39,59,172,34.4,94.79,danc
stu7868,nachiket deo,male,17,5,49,23,70,95,242,48.4,76.72,music
stu7869,nidhi hayr,femal,19,33,71,10,62,97,273,54.6,94.0,scienc club
stu7871,tara shukla,femal,19,5,96,92,4,51,248,49.6,67.65,music
stu7872,harrison aggarw,male,20,41,0,57,60,22,180,36.0,97.37,sport
stu7873,jagat natarajan,male,22,22,4,5,0,66,97,19.4,60.92,sport
stu7874,rayaan mandal,male,18,93,63,54,7,25,242,48.4,76.96,drama
stu7875,rohan ganesan,male,20,93,63,36,13,82,287,57.4,77.85,drama
stu7876,tristan chakrabarti,male,20,55,29,3,77,12,176,35.2,97.74,sport
stu7877,gavin tank,male,18,57,56,26,45,29,213,42.6,71.59,drama
stu7879,amol prasad,male,19,33,97,48,16,79,273,54.6,78.7,drama
stu7880,anay sen,male,20,38,36,30,73,85,262,52.4,82.56,danc
stu7881,darika saha,femal,21,80,74,39,54,60,307,61.4,66.63,drama
stu7882,ikbal chacko,male,22,6,53,8,70,2,139,27.8,69.77,danc
stu7883,mohini prabhakar,femal,21,36,30,27,12,51,156,31.2,73.59,danc
stu7884,chakradhar bhatti,male,21,16,32,9,69,60,186,37.2,72.17,drama
stu7885,luke chauhan,male,18,99,50,72,69,96,386,77.2,74.2,sport
stu7886,jagat chakrabarti,male,17,4,46,42,98,95,285,57.0,74.98,danc
stu7887,ijaya warrior,femal,17,74,83,31,81,46,315,63.0,72.82,music
stu7888,aarav taneja,male,17,23,59,76,81,22,261,52.2,70.68,drama
stu7889,diya tara,femal,20,43,25,22,9,91,190,38.0,95.1,sport
stu7890,ekiya natarajan,femal,21,6,8,89,18,5,126,25.2,61.41,sport
stu7891,girish raval,male,22,25,46,80,56,10,217,43.4,91.46,danc
stu7892,zashil panchal,male,22,94,46,48,99,37,324,64.8,68.59,scienc club
stu7893,benjamin virk,male,22,75,38,46,21,82,262,52.4,73.69,scienc club
stu7894,kashish divan,femal,19,6,2,14,23,66,111,22.2,60.6,scienc club
stu7895,hitesh kapadia,male,20,20,22,69,95,28,234,46.8,93.85,scienc club
stu7896,nakul keer,male,20,11,94,23,7,27,162,32.4,77.59,sport
stu7897,vidhi din,femal,18,41,34,16,0,88,179,35.8,80.84,danc
stu7898,gunbir suresh,male,17,34,43,93,15,53,238,47.6,92.74,sport
stu7899,chandran prashad,male,19,66,7,7,56,90,226,45.2,98.83,scienc club
stu7900,jagat sura,male,19,54,62,19,55,15,205,41.0,68.6,danc
stu7901,gautami kade,femal,17,11,13,1,37,61,123,24.6,91.8,scienc club
stu7903,gayathri devan,femal,21,48,35,0,4,38,125,25.0,95.52,music
stu7904,xalak parsa,femal,21,1,94,43,34,20,192,38.4,64.06,sport
stu7906,deepa buch,femal,19,51,72,100,51,19,293,58.6,70.73,danc
stu7907,keya bobal,femal,21,96,58,53,88,64,359,71.8,74.84,danc
stu7908,madhav nath,male,22,91,84,43,72,43,333,66.6,87.51,drama
stu7909,nakul maharaj,male,17,5,29,94,41,41,210,42.0,96.94,danc
stu7910,nitara narayanan,femal,21,62,33,27,70,68,260,52.0,97.61,music
stu7911,eiravati bhakta,femal,21,92,99,71,24,34,320,64.0,85.99,sport
stu7912,ronith sheth,male,22,51,49,16,15,29,160,32.0,86.76,danc
stu7913,sarthak sankar,male,22,33,70,62,20,58,243,48.6,87.27,sport
stu7916,qarin sangha,male,17,18,96,68,2,37,221,44.2,86.09,danc
stu7918,siddharth palla,male,22,41,46,29,33,29,178,35.6,75.81,music
stu7919,ekansh rege,male,19,46,82,76,22,81,307,61.4,63.7,sport
stu7920,amara mital,femal,17,19,1,88,44,8,160,32.0,61.38,drama
stu7921,nandini dube,femal,18,31,85,65,47,39,267,53.4,78.04,drama
stu7922,neelima sani,femal,17,92,11,82,94,32,311,62.2,81.46,sport
stu7923,bhavya khare,femal,18,58,91,9,89,18,265,53.0,92.77,sport
stu7924,qarin dyal,male,20,79,30,82,27,89,307,61.4,64.9,music
stu7926,ekansh sidhu,male,17,5,54,37,74,87,257,51.4,92.82,scienc club
stu7927,akshay dube,male,20,1,17,3,75,81,177,35.4,66.1,scienc club
stu7928,onveer cherian,male,18,79,23,56,29,13,200,40.0,79.95,scienc club
stu7929,ishaan raval,male,20,12,100,3,43,49,207,41.4,60.53,scienc club
stu7930,tarak nayar,male,19,84,52,43,9,63,251,50.2,94.15,sport
stu7931,isha raja,femal,22,41,67,75,71,63,317,63.4,66.99,drama
stu7932,jhalak ben,femal,22,46,72,21,0,24,163,32.6,99.9,danc
stu7935,krishna pall,femal,19,15,87,38,53,21,214,42.8,64.81,danc
stu7936,nitesh bose,male,18,98,34,66,55,35,288,57.6,74.2,drama
stu7937,finn rau,male,20,91,49,21,60,42,263,52.6,71.1,danc
stu7939,advaith wali,male,20,63,84,10,91,39,287,57.4,72.14,danc
stu7940,yuvraj brar,male,22,71,39,13,90,12,225,45.0,90.87,sport
stu7941,hamsini roy,femal,20,63,42,35,89,19,248,49.6,97.96,music
stu7942,fariq chand,male,17,35,1,4,97,90,227,45.4,82.37,scienc club
stu7943,anthoni narula,male,17,79,64,26,73,28,270,54.0,79.73,danc
stu7944,adweta sani,femal,17,90,67,69,48,70,344,68.8,91.19,sport
stu7945,balvan barad,male,21,59,43,97,21,96,316,63.2,71.65,scienc club
stu7946,sarthak kala,male,20,60,90,83,18,16,267,53.4,71.65,drama
stu7947,lavanya ramakrishnan,femal,21,29,85,5,21,93,233,46.6,95.76,scienc club
stu7948,arin hora,male,21,95,80,60,5,2,242,48.4,62.89,scienc club
stu7949,warind madan,male,22,6,86,8,50,64,214,42.8,88.35,drama
stu7950,maya ramesh,femal,18,32,21,96,28,45,222,44.4,94.42,drama
stu7951,damini bhalla,femal,17,88,67,47,12,65,279,55.8,76.2,scienc club
stu7952,aarush khatri,male,21,40,34,66,93,85,318,63.6,85.47,scienc club
stu7953,eshana sachar,femal,18,87,31,12,53,31,214,42.8,97.21,drama
stu7955,siya dalal,femal,18,95,56,18,4,91,264,52.8,60.09,music
stu7956,prisha pai,femal,22,56,31,68,1,32,188,37.6,60.04,danc
stu7958,patrick varghes,male,21,14,77,74,2,98,265,53.0,79.58,music
stu7959,peter maharaj,male,20,20,21,51,87,23,202,40.4,97.48,music
stu7961,tanvi modi,femal,18,18,63,25,53,11,170,34.0,66.69,scienc club
stu7962,bhanumati gade,femal,18,65,30,98,88,75,356,71.2,68.78,scienc club
stu7963,samarth balan,male,19,78,13,69,87,35,282,56.4,90.74,scienc club
stu7964,jeet bath,male,22,29,9,34,98,5,175,35.0,75.12,music
stu7966,oja krishnan,male,20,31,93,59,54,11,248,49.6,62.8,sport
stu7967,gauri gade,femal,20,44,82,48,56,69,299,59.8,99.0,sport
stu7968,zayan sarraf,male,19,39,55,33,93,7,227,45.4,88.93,sport
stu7969,hritik dey,male,19,75,59,47,61,40,282,56.4,84.08,music
stu7971,damini dey,femal,20,95,1,61,4,54,215,43.0,76.46,drama
stu7972,pushti choudhari,femal,19,26,20,15,33,46,140,28.0,98.12,sport
stu7973,elijah tandon,male,19,0,3,73,36,99,211,42.2,91.26,drama
stu7974,harrison contractor,male,22,74,2,2,29,15,122,24.4,96.48,danc
stu7975,zilmil uppal,femal,17,62,55,48,91,64,320,64.0,97.17,scienc club
stu7976,qushi mani,femal,20,68,84,26,21,79,278,55.6,67.47,music
stu7978,veer panchal,male,19,60,45,91,48,35,279,55.8,85.72,sport
stu7980,madhav balakrishnan,male,22,78,44,96,57,11,286,57.2,96.3,sport
stu7981,nidhi singh,femal,19,43,97,12,79,52,283,56.6,85.26,danc
stu7982,upadhr sriniva,femal,21,18,12,31,73,57,191,38.2,63.28,danc
stu7983,sathvik patel,male,19,67,46,95,89,95,392,78.4,95.13,drama
stu7984,hritik kanda,male,21,52,78,93,15,41,279,55.8,83.02,music
stu7985,vrishti kade,femal,21,22,82,19,14,60,197,39.4,62.23,music
stu7986,saumya gokhal,femal,21,82,95,23,67,76,343,68.6,96.4,music
stu7988,saksham tata,male,22,30,50,21,74,2,177,35.4,77.2,music
stu7989,vamakshi ramanathan,femal,18,96,32,23,73,54,278,55.6,73.66,sport
stu7990,nihal sodhi,male,18,46,26,33,45,3,153,30.6,74.08,music
stu7991,gopal arya,male,17,39,65,57,10,52,223,44.6,93.7,scienc club
stu7993,advika narayan,femal,17,86,86,96,76,37,381,76.2,80.34,scienc club
stu7994,darsh ratti,male,21,4,100,64,69,92,329,65.8,87.14,drama
stu7995,yashica saran,femal,17,88,8,77,29,46,248,49.6,96.26,sport
stu7996,frederick deep,male,22,12,42,42,90,23,209,41.8,68.64,music
stu7997,anirudh aggarw,male,20,32,80,65,97,42,316,63.2,94.26,danc
stu7999,mitesh pal,male,17,7,97,14,69,15,202,40.4,78.44,drama
stu8000,timothi kurian,male,18,99,75,19,98,44,335,67.0,76.34,danc
stu8003,harinakshi bal,femal,20,60,20,46,56,83,265,53.0,78.61,music
stu8004,damyanti jhaveri,femal,17,32,39,42,95,72,280,56.0,79.13,music
stu8005,devika reddi,femal,21,64,39,23,87,91,304,60.8,98.34,scienc club
stu8006,aadi han,male,19,35,34,10,35,40,154,30.8,69.84,sport
stu8008,wridesh mand,male,20,57,40,54,53,50,254,50.8,91.68,danc
stu8009,orind kaur,male,17,22,18,7,99,13,159,31.8,62.32,music
stu8011,akshay deep,male,21,2,91,76,78,100,347,69.4,81.19,danc
stu8013,matthew minha,male,22,36,69,45,78,80,308,61.6,97.47,scienc club
stu8015,mahika raval,femal,17,97,67,77,19,26,286,57.2,82.08,scienc club
stu8017,niharika sanghvi,femal,21,34,61,37,55,98,285,57.0,72.63,music
stu8018,maya bail,femal,17,63,80,63,100,66,372,74.4,77.13,danc
stu8019,krishna bajaj,femal,20,57,95,82,22,47,303,60.6,64.65,sport
stu8020,ekiya wagl,femal,19,66,25,0,38,77,206,41.2,78.59,danc
stu8021,urmi mahajan,femal,18,53,10,99,89,97,348,69.6,67.3,music
stu8022,jyoti bhavsar,femal,19,28,59,99,32,27,245,49.0,61.36,sport
stu8024,ekanta kaul,femal,17,36,77,34,94,53,294,58.8,90.31,scienc club
stu8025,gagan issac,male,18,3,80,89,90,41,303,60.6,73.08,music
stu8026,manan apt,male,20,48,34,29,84,49,244,48.8,95.91,scienc club
stu8027,panini jhaveri,femal,17,45,76,100,99,52,372,74.4,68.32,scienc club
stu8028,jyoti mani,femal,19,96,21,91,51,18,277,55.4,72.65,sport
stu8029,jonathan ramanathan,male,21,94,13,83,77,36,303,60.6,60.82,music
stu8030,neha walia,femal,18,1,13,32,48,71,165,33.0,78.65,music
stu8032,elijah chacko,male,19,56,72,9,70,6,213,42.6,95.93,danc
stu8034,meera tiwari,femal,19,92,75,11,44,89,311,62.2,94.86,music
stu8035,qarin bhasin,male,20,77,4,23,46,23,173,34.6,74.8,music
stu8036,omya nayar,femal,21,12,99,70,59,11,251,50.2,89.25,drama
stu8037,libni vaidya,femal,19,53,54,26,86,15,234,46.8,97.78,scienc club
stu8038,advay buch,male,22,3,61,46,49,55,214,42.8,88.27,music
stu8039,girish tata,male,18,62,8,61,14,74,219,43.8,95.13,drama
stu8040,ikshita suresh,femal,18,35,68,75,38,53,269,53.8,70.18,danc
stu8041,sanya lad,femal,20,86,98,91,76,96,447,89.4,64.02,danc
stu8042,sanaya,femal,17,37,36,32,35,59,199,39.8,79.72,sport
stu8043,fari baral,male,21,88,34,66,62,36,286,57.2,89.92,music
stu8044,joshua bir,male,19,41,76,74,93,1,285,57.0,61.91,music
stu8045,nandini ranganathan,femal,20,4,41,23,88,33,189,37.8,74.51,scienc club
stu8047,samaksh parmer,male,18,96,38,23,24,0,181,36.2,82.88,drama
stu8048,manan kunda,male,20,38,82,73,57,78,328,65.6,67.36,scienc club
stu8049,yuvraj bassi,male,21,56,10,7,26,91,190,38.0,83.42,sport
stu8050,ethan rama,male,21,65,93,13,34,25,230,46.0,78.14,music
stu8051,lajita sura,femal,17,61,81,45,5,40,232,46.4,77.1,drama
stu8052,banjeet devan,male,17,77,19,6,76,81,259,51.8,73.33,scienc club
stu8053,gaurang shetti,male,17,85,100,66,100,30,381,76.2,92.37,danc
stu8054,anusha sane,femal,22,62,31,87,99,47,326,65.2,60.41,drama
stu8056,varsha char,femal,18,1,38,67,99,67,272,54.4,77.86,drama
stu8057,harshil khalsa,male,17,82,27,40,41,29,219,43.8,90.2,sport
stu8058,samarth sabharw,male,19,19,21,54,21,61,176,35.2,64.72,sport
stu8059,lakshit oza,male,21,6,81,91,95,66,339,67.8,99.67,scienc club
stu8060,pranit yadav,male,17,37,74,79,93,35,318,63.6,92.68,music
stu8061,wahab pingl,male,17,72,48,26,84,90,320,64.0,72.98,drama
stu8062,pratyush rao,male,17,75,14,93,91,31,304,60.8,78.0,drama
stu8063,mitali sule,femal,17,25,61,9,0,31,126,25.2,84.55,music
stu8064,oni kannan,femal,21,46,24,18,91,71,250,50.0,72.87,danc
stu8065,alka dutt,femal,17,54,26,41,65,16,202,40.4,89.39,danc
stu8068,lucki kulkarni,male,18,14,67,98,15,23,217,43.4,61.79,danc
stu8069,orind sidhu,male,20,41,77,70,56,91,335,67.0,73.87,drama
stu8071,jyoti walia,femal,20,23,34,1,37,72,167,33.4,93.68,music
