Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular,Maths_Standardized,Gender_Encoded,Extra Curricular_Dance,Extra Curricular_Drama,Extra Curricular_Music,Extra Curricular_None,Extra Curricular_Science Club,Extra Curricular_Sports
STU8476,Kai Dugar,Male,18,26,33,41,63,59,222,44.4,83.02,Music,-0.826241466305996,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8477,Gautam Ramesh,Male,21,0,48,64,30,54,196,39.2,73.23,Science Club,-1.7210381225853986,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8478,Simon Babu,Male,19,72,4,68,0,59,203,40.6,64.93,Music,0.7568603101883314,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8479,Rachana Sachar,Female,17,35,52,43,18,23,171,34.2,92.92,Science Club,-0.5165041622092797,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8480,Mohammed Sarin,Male,22,2,49,72,37,69,229,45.8,67.88,Dance,-1.652207610563906,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8481,Sara Pradhan,Female,19,57,46,19,27,37,186,37.2,82.29,Science Club,0.24063147002713767,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8482,Tamanna Mody,Female,21,96,61,74,12,86,329,65.8,80.8,None,1.5828264544462414,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8483,Ishaan Choudhary,Male,17,64,90,42,58,77,331,66.2,88.62,Dance,0.4815382621023614,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8484,Ronith D’Alia,Male,22,24,19,81,16,30,170,34.0,68.73,Drama,-0.8950719783274885,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8485,Bhavya Murty,Female,21,98,42,36,61,3,240,48.0,85.54,Dance,1.6516569664677339,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8486,Veda Vig,Female,18,73,39,56,18,4,190,38.0,75.13,Music,0.7912755661990777,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8487,Oeshi Gandhi,Female,17,57,65,75,16,84,297,59.4,94.87,None,0.24063147002713767,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8488,Sanaya Lalla,Female,21,68,18,31,78,69,264,52.8,65.84,Sports,0.6191992861453464,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8489,Ekavir Sidhu,Male,20,3,5,43,73,78,202,40.4,99.49,Sports,-1.6177923545531598,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8490,Zansi Tak,Female,18,54,16,45,56,98,269,53.8,88.31,None,0.13738570199489894,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8491,Lakshmi Varghese,Female,21,72,44,94,56,86,352,70.4,98.81,Sports,0.7568603101883314,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8492,George Kashyap,Male,20,37,56,27,33,14,167,33.4,66.42,Music,-0.44767365018778726,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8493,Sarthak Gopal,Male,18,19,91,45,24,69,248,49.6,94.21,Sports,-1.0671482583812197,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8494,Faras Ravi,Male,21,36,34,82,57,26,235,47.0,87.77,None,-0.48208890619853356,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8495,Advik Sood,Male,19,6,63,63,7,86,225,45.0,91.3,Music,-1.514546586520921,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8496,Ranbir Pradhan,Male,21,63,42,81,90,58,334,66.8,86.0,Dance,0.44712300609161515,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8497,Peter Kara,Male,17,71,75,5,25,38,214,42.8,80.83,Dance,0.7224450541775852,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8498,Jai Raghavan,Male,18,17,30,100,13,20,180,36.0,60.22,Drama,-1.1359787704027122,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8499,Idika Bhattacharyya,Female,17,20,67,2,60,12,161,32.2,63.72,Sports,-1.0327330023704735,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8500,Eiravati Mangal,Female,22,77,3,56,72,14,222,44.4,74.48,Dance,0.9289365902420627,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8501,Chavvi Bajwa,Female,19,96,9,33,47,3,188,37.6,67.28,None,1.5828264544462414,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8502,William Garg,Male,18,75,38,65,74,22,274,54.8,77.06,Drama,0.8601060782205702,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8503,Gunbir Palla,Male,19,86,84,9,19,63,261,52.2,96.0,Sports,1.238673894338779,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8504,Zaid Buch,Male,17,62,92,23,95,45,317,63.4,63.64,Sports,0.4127077500808689,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8505,Wyatt Babu,Male,22,39,88,67,89,97,380,76.0,70.79,Music,-0.3788431381662948,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8506,Udarsh Gara,Male,22,0,88,70,75,25,258,51.6,92.36,Sports,-1.7210381225853986,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8507,Gaurika Kunda,Female,22,14,4,14,100,41,173,34.6,69.78,Sports,-1.239224538434951,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8508,Frado Jha,Male,21,9,27,29,64,45,174,34.8,65.96,None,-1.4113008184886822,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8509,Raghav Mani,Male,21,15,3,30,71,82,201,40.2,61.78,Music,-1.2048092824242047,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8510,Raghav Kade,Male,19,96,94,67,8,41,306,61.2,85.98,Dance,1.5828264544462414,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8511,Lopa Deol,Female,20,12,58,41,67,37,215,43.0,78.85,None,-1.3080550504564434,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8512,William Chada,Male,19,4,64,44,79,50,241,48.2,99.47,Science Club,-1.5833770985424134,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8513,Samesh Varghese,Male,17,50,36,75,75,28,264,52.8,77.09,Dance,-0.0002753220480860619,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8514,Veda Rajagopalan,Female,20,26,67,43,11,52,199,39.8,82.49,Drama,-0.826241466305996,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8515,Vasudha Divan,Female,18,74,24,98,1,97,294,58.8,80.41,Dance,0.8256908222098239,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8516,Sarthak Chacko,Male,17,40,20,86,89,1,236,47.2,69.59,Science Club,-0.34442788215554854,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8517,Praneel Varughese,Male,19,12,12,49,31,90,194,38.8,68.07,Science Club,-1.3080550504564434,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8518,Rajata Virk,Female,20,88,98,82,32,95,395,79.0,78.92,None,1.3075044063602714,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8519,Ucchal Prasad,Female,20,1,44,84,49,89,267,53.4,88.94,Music,-1.6866228665746523,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8520,Saumya Sengupta,Female,22,60,49,57,88,63,317,63.4,62.32,Dance,0.3438772380593764,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8521,Pranav Handa,Male,17,59,30,58,1,85,233,46.6,89.8,Dance,0.3094619820486302,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8522,Vivaan Devan,Male,17,76,30,27,11,3,147,29.4,73.94,Science Club,0.8945213342313164,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8523,Ayaan Sachdev,Male,19,92,89,27,11,14,233,46.6,64.13,Music,1.4451654304032564,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8524,Rayaan Wadhwa,Male,17,77,53,16,50,91,287,57.4,99.76,Science Club,0.9289365902420627,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8525,Naksh Rajan,Male,18,57,19,70,85,59,290,58.0,78.69,Sports,0.24063147002713767,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8526,Theodore Chanda,Male,20,34,34,45,6,43,162,32.4,68.12,Sports,-0.550919418220026,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8527,Geetika Sabharwal,Female,22,79,88,51,100,85,403,80.6,98.78,Drama,0.9977671022635551,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8528,Aishani Ramaswamy,Female,20,53,53,42,73,35,256,51.2,89.45,Science Club,0.10297044598415268,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8529,Arunima Dar,Female,22,60,78,34,45,30,247,49.4,66.73,None,0.3438772380593764,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8530,Samesh Sahni,Male,20,64,51,86,64,71,336,67.2,63.68,Music,0.4815382621023614,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8531,Ojas Dubey,Male,20,81,98,94,29,5,307,61.4,96.32,Drama,1.0665976142850477,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8532,Vasatika Sharaf,Female,22,80,76,54,2,96,308,61.6,85.67,Drama,1.0321823582743015,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8533,Kiaan Biswas,Male,22,29,90,55,42,80,296,59.2,64.71,Science Club,-0.7229956982737573,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8534,Anmol Kara,Male,18,2,59,45,4,13,123,24.6,91.45,Music,-1.652207610563906,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8535,Nathan Hegde,Male,18,5,6,9,60,31,111,22.2,64.36,Sports,-1.5489618425316671,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8536,Ucchal Sarin,Female,17,45,91,99,65,93,393,78.6,63.0,Music,-0.1723516021018173,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8537,Gaurika Vohra,Female,17,24,31,25,84,21,185,37.0,69.95,None,-0.8950719783274885,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8538,Om Gara,Male,18,72,36,69,59,63,299,59.8,82.54,Science Club,0.7568603101883314,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8539,Hiral Rao,Female,20,51,21,60,3,98,233,46.6,80.81,Sports,0.034139933962660185,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8540,Anusha Ratti,Female,22,72,32,95,90,44,333,66.6,89.82,None,0.7568603101883314,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8541,Nisha Sagar,Female,20,7,98,43,44,73,265,53.0,87.59,Drama,-1.4801313305101746,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8542,Maanas Balan,Male,19,78,12,62,56,14,222,44.4,75.61,Drama,0.9633518462528089,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8543,Ira Choudhary,Female,22,49,84,86,61,14,294,58.8,97.02,Science Club,-0.03469057805883231,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8544,Harsh Mittal,Male,18,5,0,1,79,73,158,31.6,95.17,Dance,-1.5489618425316671,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8545,Faras Sood,Male,20,43,47,57,30,78,255,51.0,65.47,Sports,-0.2411821141233098,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8546,Fitan Prasad,Male,21,10,75,51,17,17,170,34.0,79.24,Drama,-1.376885562477936,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8547,Jhalak Mani,Female,22,96,40,64,35,36,271,54.2,70.67,Sports,1.5828264544462414,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8548,Anmol Rai,Male,21,86,69,62,91,67,375,75.0,80.59,Drama,1.238673894338779,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8549,Anthony Sura,Male,21,55,54,32,65,39,245,49.0,65.32,Sports,0.17180095800564518,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8550,Quincy Narula,Male,19,24,1,41,58,64,188,37.6,62.82,Dance,-0.8950719783274885,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8551,Balvan Kurian,Male,18,61,56,79,100,11,307,61.4,84.13,Sports,0.37829249407012266,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8552,Avi Krishnan,Male,22,23,77,70,38,25,233,46.6,94.15,None,-0.9294872343382348,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8553,Pranav Ganguly,Male,17,82,51,47,76,50,306,61.2,67.57,Drama,1.101012870295794,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8554,Samarth Bansal,Male,19,29,84,80,33,17,243,48.6,70.27,Sports,-0.7229956982737573,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8555,Guneet Mand,Male,21,63,52,19,61,5,200,40.0,85.13,Sports,0.44712300609161515,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8556,Aashi Randhawa,Female,20,45,41,81,36,90,293,58.6,91.39,Dance,-0.1723516021018173,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8557,Harinakshi Nayar,Female,21,46,78,94,99,60,377,75.4,72.82,Dance,-0.13793634609107105,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8558,Nitara Anand,Female,22,64,69,52,58,95,338,67.6,84.02,Dance,0.4815382621023614,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8559,Hiral Sanghvi,Female,18,48,23,51,34,74,230,46.0,86.43,Dance,-0.06910583406957856,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8560,Caleb Saran,Male,17,82,70,11,85,44,292,58.4,72.27,Music,1.101012870295794,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8561,Peter Swamy,Male,19,38,95,75,99,78,385,77.0,68.32,Drama,-0.413258394177041,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8562,Yadavi Shan,Female,22,36,20,47,77,9,189,37.8,70.03,None,-0.48208890619853356,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8563,Jasmit Balasubramanian,Female,17,0,63,75,46,21,205,41.0,66.17,Dance,-1.7210381225853986,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8564,Jagrati Cherian,Female,17,87,0,45,73,28,233,46.6,74.13,Sports,1.2730891503495252,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8565,Varenya Chhabra,Female,19,60,65,50,11,15,201,40.2,62.5,Sports,0.3438772380593764,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8566,Manthan Edwin,Male,22,86,51,59,8,25,229,45.8,71.9,None,1.238673894338779,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8567,Jeet Mody,Male,18,22,33,91,99,51,296,59.2,88.51,Science Club,-0.963902490348981,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8568,Diya Gala,Female,22,33,54,85,0,17,189,37.8,64.17,Science Club,-0.5853346742307722,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8569,Mohini Lad,Female,22,34,33,3,93,83,246,49.2,72.71,Music,-0.550919418220026,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8570,Ranbir Devan,Male,20,82,44,18,3,93,240,48.0,86.65,Drama,1.101012870295794,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8571,Charles Tak,Male,21,66,57,50,62,57,292,58.4,81.74,None,0.5503687741238539,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8572,Finn Munshi,Male,19,16,22,58,3,43,142,28.4,95.41,Drama,-1.1703940264134585,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8573,Bishakha Pau,Female,17,69,58,50,79,37,293,58.6,90.46,Science Club,0.6536145421560926,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8574,Lajita Iyengar,Female,19,90,43,93,41,42,309,61.8,76.34,Sports,1.376334918381764,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8575,Edhitha Jani,Female,19,45,28,29,13,16,131,26.2,81.77,Science Club,-0.1723516021018173,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8576,Chandani Krishnamurthy,Female,17,25,13,5,66,45,154,30.8,61.52,Music,-0.8606567223167423,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8577,Yauvani Hayer,Female,20,83,46,100,36,36,301,60.2,72.52,Science Club,1.1354281263065402,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8578,Dayamai Thakur,Female,21,76,30,44,16,99,265,53.0,73.95,Music,0.8945213342313164,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8579,Netra Nadig,Female,19,73,78,94,72,21,338,67.6,74.7,Drama,0.7912755661990777,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8580,Udyati Khatri,Female,21,77,23,92,44,7,243,48.6,66.58,Sports,0.9289365902420627,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8581,Ayush Bail,Male,17,99,29,62,23,76,289,57.8,80.25,Music,1.68607222247848,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8582,Anusha Rana,Female,18,14,80,12,48,22,176,35.2,89.73,Dance,-1.239224538434951,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8583,Reva Mittal,Female,19,24,37,62,63,35,221,44.2,69.5,Dance,-0.8950719783274885,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8584,Amruta Bhasin,Female,17,27,73,83,56,69,308,61.6,67.41,Dance,-0.7918262102952498,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8585,Abha Setty,Female,19,80,86,51,87,87,391,78.2,89.13,Dance,1.0321823582743015,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8586,Caleb Mander,Male,18,21,74,55,39,37,226,45.2,77.02,Dance,-0.9983177463597273,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8587,Yashawini Palan,Female,21,27,62,67,46,99,301,60.2,97.63,Science Club,-0.7918262102952498,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8588,Xiti Khanna,Female,22,14,56,94,54,81,299,59.8,95.78,Drama,-1.239224538434951,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8589,Waida Agrawal,Female,18,70,17,59,6,87,239,47.8,76.13,Sports,0.688029798166839,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8590,Abhiram Sant,Male,20,57,47,59,80,8,251,50.2,73.63,Sports,0.24063147002713767,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8591,Jack Oza,Male,18,8,7,66,14,58,153,30.6,63.28,Music,-1.4457160744994284,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8592,Balhaar Ahluwalia,Male,19,12,65,60,30,89,256,51.2,68.68,Science Club,-1.3080550504564434,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8593,Faris Patel,Male,20,3,49,96,89,19,256,51.2,69.54,Dance,-1.6177923545531598,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8594,George Sarma,Male,20,72,86,98,96,37,389,77.8,63.96,Science Club,0.7568603101883314,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8595,Yutika Doshi,Female,21,18,96,37,89,24,264,52.8,99.73,Drama,-1.101563514391966,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8596,Jalsa Sankar,Female,19,34,95,22,47,46,244,48.8,85.93,Science Club,-0.550919418220026,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8597,Vivaan Shanker,Male,20,6,2,93,23,16,140,28.0,65.32,Science Club,-1.514546586520921,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8598,Kritika Sahota,Female,21,97,74,100,54,53,378,75.6,77.09,None,1.6172417104569876,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8599,Qasim Mannan,Male,21,51,37,3,1,28,120,24.0,96.89,Drama,0.034139933962660185,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8600,Dev More,Male,17,14,51,18,92,100,275,55.0,90.7,Dance,-1.239224538434951,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8601,Falguni Chaudhry,Female,19,18,30,32,40,22,142,28.4,82.99,Science Club,-1.101563514391966,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8602,Ubika Contractor,Female,20,69,14,40,30,53,206,41.2,79.78,Sports,0.6536145421560926,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8603,Eta Venkataraman,Female,21,60,12,27,36,100,235,47.0,90.19,Science Club,0.3438772380593764,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8604,Manya Kuruvilla,Female,17,58,33,46,96,45,278,55.6,90.74,Dance,0.27504672603788394,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8605,Rajata Sani,Female,17,32,88,18,80,49,267,53.4,71.05,Drama,-0.6197499302415185,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8606,Yatan Dey,Male,21,85,18,30,53,8,194,38.8,81.79,Music,1.2042586383280327,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8607,Urishilla Sunder,Female,20,52,22,89,49,13,225,45.0,96.83,Sports,0.06855518997340644,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8608,Oliver Mani,Male,20,79,14,13,7,75,188,37.6,89.31,Music,0.9977671022635551,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8609,Aarini Goyal,Female,21,29,74,0,2,5,110,22.0,77.76,Sports,-0.7229956982737573,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8610,Vidhi Gera,Female,19,38,87,3,44,42,214,42.8,82.62,Science Club,-0.413258394177041,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8611,Reva Pradhan,Female,20,51,1,72,85,6,215,43.0,85.64,None,0.034139933962660185,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8612,Sneha Ganguly,Female,18,8,77,52,33,58,228,45.6,93.71,Science Club,-1.4457160744994284,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8613,Udyati Venkataraman,Female,20,88,60,28,14,4,194,38.8,91.38,Drama,1.3075044063602714,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8614,Ganga Kothari,Female,19,46,86,50,58,14,254,50.8,79.11,None,-0.13793634609107105,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8615,Wishi Barad,Female,20,74,35,92,58,85,344,68.8,87.93,Drama,0.8256908222098239,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8616,Adya Koshy,Female,21,71,79,4,92,83,329,65.8,72.6,None,0.7224450541775852,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8617,Isaac Baria,Male,17,93,20,8,96,38,255,51.0,92.23,Sports,1.4795806864140026,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8618,Nathaniel Gade,Male,18,61,18,87,86,18,270,54.0,87.0,Sports,0.37829249407012266,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8619,Robert Swamy,Male,17,4,87,41,58,37,227,45.4,71.79,Drama,-1.5833770985424134,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8620,Dalbir Bahri,Male,21,52,65,100,61,53,331,66.2,87.39,Science Club,0.06855518997340644,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8621,Nilima Thaman,Female,17,64,21,39,50,5,179,35.8,67.64,Sports,0.4815382621023614,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8622,Parth Dhawan,Male,22,76,10,62,87,68,303,60.6,83.34,Dance,0.8945213342313164,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8623,Agastya Bakshi,Male,18,77,3,42,63,28,213,42.6,66.37,Drama,0.9289365902420627,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8624,Falak Ghose,Female,17,2,44,72,47,8,173,34.6,88.79,Science Club,-1.652207610563906,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8625,Chaitaly Brahmbhatt,Female,22,67,24,72,27,40,230,46.0,85.93,None,0.5847840301346001,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8626,Janaki Saha,Female,21,84,0,20,51,39,194,38.8,83.18,Science Club,1.1698433823172865,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8627,Vamakshi Lad,Female,18,33,41,79,76,24,253,50.6,75.86,Drama,-0.5853346742307722,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8628,Priya Parikh,Female,21,42,74,34,15,47,212,42.4,98.56,Science Club,-0.27559737013405605,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8629,Arya Chacko,Female,17,93,29,78,39,18,257,51.4,70.37,Science Club,1.4795806864140026,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8630,Henry Chand,Male,18,56,23,85,68,46,278,55.6,79.87,Sports,0.20621621401639142,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8631,Wriddhish Som,Male,22,56,6,86,5,98,251,50.2,69.06,Drama,0.20621621401639142,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8632,Hemal Dey,Female,18,63,81,49,39,58,290,58.0,92.41,None,0.44712300609161515,0,0.0,0.0,0.0,1.0,0.0,0.0
STU8633,Xiti Shroff,Female,19,84,46,41,68,47,286,57.2,68.02,Sports,1.1698433823172865,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8634,Vedhika Natt,Female,18,90,10,64,77,54,295,59.0,88.38,Dance,1.376334918381764,0,1.0,0.0,0.0,0.0,0.0,0.0
STU8635,Reyansh Khare,Male,22,72,8,13,14,0,107,21.4,76.9,Sports,0.7568603101883314,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8636,Upasna Bhargava,Female,17,61,44,12,4,67,188,37.6,99.37,Music,0.37829249407012266,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8637,Nitesh Chandran,Male,22,49,68,72,61,91,341,68.2,75.45,Sports,-0.03469057805883231,1,0.0,0.0,0.0,0.0,0.0,1.0
STU8638,Bhanumati Hayre,Female,21,77,98,37,34,94,340,68.0,71.45,Music,0.9289365902420627,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8639,Samaksh Bir,Male,18,35,42,39,16,82,214,42.8,80.22,Dance,-0.5165041622092797,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8640,Chatura Narula,Male,20,77,49,3,91,92,312,62.4,67.82,Dance,0.9289365902420627,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8641,Girish Prasad,Male,20,46,93,97,98,56,390,78.0,62.66,Drama,-0.13793634609107105,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8642,Mason Om,Male,20,36,57,59,18,62,232,46.4,63.4,Dance,-0.48208890619853356,1,1.0,0.0,0.0,0.0,0.0,0.0
STU8643,Hiral Sant,Female,21,24,94,10,18,84,230,46.0,71.77,Science Club,-0.8950719783274885,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8644,Avni Mittal,Female,22,88,0,55,17,82,242,48.4,70.6,Music,1.3075044063602714,0,0.0,0.0,1.0,0.0,0.0,0.0
STU8645,Timothy Nagar,Male,20,30,44,15,55,78,222,44.4,88.57,None,-0.6885804422630111,1,0.0,0.0,0.0,1.0,0.0,0.0
STU8646,Arunima Shan,Female,18,48,60,39,97,7,251,50.2,69.03,Science Club,-0.06910583406957856,0,0.0,0.0,0.0,0.0,1.0,0.0
STU8647,Praneel Dubey,Male,22,15,86,42,14,87,244,48.8,67.43,Music,-1.2048092824242047,1,0.0,0.0,1.0,0.0,0.0,0.0
STU8648,Xavier Mital,Male,21,88,43,93,99,98,421,84.2,86.18,Science Club,1.3075044063602714,1,0.0,0.0,0.0,0.0,1.0,0.0
STU8649,Bhavani Sankar,Female,20,72,33,30,26,74,235,47.0,81.9,Drama,0.7568603101883314,0,0.0,1.0,0.0,0.0,0.0,0.0
STU8650,Omaja Modi,Female,22,17,12,26,93,81,229,45.8,70.59,Sports,-1.1359787704027122,0,0.0,0.0,0.0,0.0,0.0,1.0
STU8651,Andrew Aurora,Male,18,67,21,70,19,6,183,36.6,76.74,Drama,0.5847840301346001,1,0.0,1.0,0.0,0.0,0.0,0.0
STU8652,Indrajit Behl,Male,19,93,66,28,46,93,326,65.2,81.61,Dance,1.4795806864140026,1,1.0,0.0,0.0,0.0,0.0,0.0
