Roll No,Name,Gender,Age,Maths,Physics,Chemistry,English,Computer,Total Marks,Percentage,Attendance (%),Extra Curricular
STU8971,Maya Bumb,Female,18,50,71,76,24,82,303,60.6,64.51,Dance
STU8972,Jatin Swamy,Male,21,10,82,51,63,67,273,54.6,74.25,None
STU8973,Mohammed Deo,Male,20,29,87,29,26,81,252,50.4,73.08,Sports
STU8974,Dayita Narasimhan,Female,17,49,15,40,16,88,208,41.6,96.7,Drama
STU8975,Hritik Oommen,Male,20,14,80,8,64,93,259,51.8,77.87,None
STU8976,Waida Thaman,Female,17,63,73,98,78,23,335,67,75.82,Sports
STU8977,Arin Jhaveri,Male,22,43,82,78,64,0,267,53.4,78.73,Music
STU8978,Wishi Vasa,Female,22,64,56,41,68,28,257,51.4,86.13,None
STU8979,Arin Mishra,Male,21,22,54,98,66,87,327,65.4,98.59,Music
STU8980,Aditya Ray,Male,19,99,46,88,39,26,298,59.6,62.32,Science Club
STU8981,Daniel Menon,Male,22,26,81,51,22,55,235,47,75.39,Drama
STU8982,Ryan Gade,Male,19,100,86,38,43,70,337,67.4,77.36,Science Club
STU8983,Sudiksha Rastogi,Female,17,42,52,21,53,83,251,50.2,96.32,Dance
STU8984,Tarak Sama,Male,20,97,22,82,14,68,283,56.6,84.24,Science Club
STU8985,Abhimanyu Som,Male,22,45,66,87,83,60,341,68.2,67.39,Sports
STU8986,Darpan Jhaveri,Male,22,88,74,90,43,61,356,71.2,64.12,Drama
STU8987,Divya Sekhon,Female,19,46,9,33,39,40,167,33.4,95.84,Science Club
STU8988,Gopal Zacharia,Male,17,60,96,19,81,83,339,67.8,66.86,Dance
STU8989,Pavani Mani,Female,18,29,38,89,100,75,331,66.2,86.81,Science Club
STU8990,Umang Batra,Male,17,50,40,52,99,88,329,65.8,94.77,Music
STU8991,Saumya Barad,Female,17,48,77,72,66,37,300,60,61.15,Sports
STU8992,Vinaya Hans,Female,18,19,20,5,13,8,65,13,92.06,Science Club
STU8993,Dalaja Varughese,Female,22,68,75,48,79,48,318,63.6,90.31,Music
STU8994,David Handa,Male,22,5,97,26,26,47,201,40.2,71.76,Sports
STU8995,Udyati Balasubramanian,Female,17,40,10,65,15,93,223,44.6,94.95,Science Club
STU8996,Gauri Vasa,Female,20,22,96,59,48,9,234,46.8,76.98,Dance
STU8997,Fariq Dugar,Male,22,18,81,45,24,64,232,46.4,89.34,Science Club
STU8998,Frederick Dar,Male,20,31,76,24,55,58,244,48.8,70.81,Music
STU8999,Simon Pant,Male,22,13,9,46,0,81,149,29.8,72.98,Music
STU9000,Qushi Comar,Female,22,67,51,49,21,95,283,56.6,98.34,Sports
STU9001,Balendra Maharaj,Male,18,74,64,75,86,97,396,79.2,68.51,Dance
STU9002,Veda Chhabra,Female,17,48,53,94,48,71,314,62.8,61.99,Sports
STU9003,Amara Grewal,Female,18,2,63,29,21,29,144,28.8,85.96,Drama
STU9004,Abdul Shetty,Male,18,79,94,25,86,74,358,71.6,83.08,Dance
STU9005,Xiti Sani,Female,20,67,39,59,93,1,259,51.8,86.05,Sports
STU9006,Arjun Seth,Male,22,67,42,44,37,96,286,57.2,84.62,None
STU9007,Azaan Issac,Male,21,21,75,41,7,42,186,37.2,95.24,None
STU9008,Ekansh Goswami,Male,20,42,56,82,30,50,260,52,85.31,Sports
STU9009,Arjun Parsa,Male,21,39,22,40,59,88,248,49.6,80.69,Sports
STU9010,Chakradhar Dada,Male,22,41,8,18,83,33,183,36.6,64.41,Dance
STU9011,Maanav Shroff,Male,19,3,48,72,11,7,141,28.2,78.29,Music
STU9012,Max Tandon,Male,20,28,70,61,71,73,303,60.6,74.72,None
STU9013,Harshil Ganesh,Male,17,53,11,6,37,97,204,40.8,89.99,Sports
STU9014,Aahana Kar,Female,20,60,12,11,28,77,188,37.6,69.01,Music
STU9015,Maya Raju,Female,20,39,95,94,5,87,320,64,66.75,Music
STU9016,Nihal Vyas,Male,20,8,22,88,45,82,245,49,98.08,Dance
STU9017,Vaishnavi Kar,Female,18,24,92,90,18,65,289,57.8,84.1,Music
STU9018,Anirudh Parmar,Male,22,38,37,27,85,22,209,41.8,66.61,Science Club
STU9019,Jagrati Varkey,Female,20,23,91,36,12,53,215,43,74.49,Music
STU9020,Urvashi Kaul,Female,19,46,89,24,36,26,221,44.2,90.69,None
STU9021,Frado Nayak,Male,19,25,95,14,86,75,295,59,77.84,Drama
STU9022,Vyanjana Gupta,Female,19,80,98,58,17,93,346,69.2,67.39,Sports
STU9023,Aryan Hayre,Male,22,89,17,64,91,85,346,69.2,89.77,Science Club
STU9024,Charles Wali,Male,20,96,10,98,46,15,265,53,73.31,None
STU9025,Dev Baria,Male,20,72,12,79,19,5,187,37.4,94.33,Sports
STU9026,Fiyaz Bumb,Male,22,80,48,98,51,28,305,61,92.96,Science Club
STU9027,Hemangini Chaudhari,Female,20,11,56,4,33,17,121,24.2,65.55,None
STU9028,Maya Sachdev,Female,18,91,1,78,94,70,334,66.8,60.04,Drama
STU9029,Vihaan Bath,Male,18,68,6,7,37,34,152,30.4,64.92,Science Club
STU9030,Raagini Maharaj,Female,20,96,79,49,32,47,303,60.6,88.3,Drama
STU9031,Krish Oza,Male,22,70,2,66,99,99,336,67.2,78.65,Dance
STU9032,Manya Prasad,Female,18,53,88,35,91,2,269,53.8,66.42,Dance
STU9033,Gopal Agate,Male,21,93,26,33,18,13,183,36.6,82.84,Science Club
STU9034,Isha Kata,Female,20,87,95,99,38,26,345,69,86.48,Sports
STU9035,Ishita Jain,Female,19,89,8,46,9,88,240,48,86.35,None
STU9036,Lavanya Zacharia,Female,20,90,45,50,95,9,289,57.8,65.5,Science Club
STU9037,Varsha Loyal,Female,18,49,0,32,52,9,142,28.4,98.63,Sports
STU9038,Januja Singh,Female,19,33,82,0,3,62,180,36,98.59,Music
STU9039,Ikshita Shah,Female,19,57,5,34,80,42,218,43.6,84.76,None
STU9040,Wishi Arora,Female,17,98,66,37,87,39,327,65.4,74.94,None
STU9041,Yashawini Loyal,Female,21,0,53,98,42,72,265,53,66.34,Science Club
STU9042,Mason Chhabra,Male,22,93,33,74,54,80,334,66.8,95.36,Drama
STU9043,Wriddhish Bhardwaj,Male,17,1,78,45,40,63,227,45.4,96.95,Dance
STU9044,Nandini Mohanty,Female,20,84,77,51,37,14,263,52.6,81.23,Music
STU9045,Sneha Kunda,Female,19,53,94,27,27,24,225,45,88.86,None
STU9046,Yochana Bail,Female,19,69,5,59,36,62,231,46.2,84.56,Music
STU9047,Nitesh Purohit,Male,22,93,40,60,1,88,282,56.4,61.92,Drama
STU9048,Meera Parikh,Female,21,31,13,82,0,1,127,25.4,76.9,Music
STU9049,Ranbir Prakash,Male,21,93,48,5,62,83,291,58.2,77.66,Science Club
STU9050,Chandani Koshy,Female,19,75,30,43,69,91,308,61.6,79.24,Dance
STU9051,Advaith Thaman,Male,17,71,65,50,38,52,276,55.2,78.51,Drama
STU9052,Dayamai Kale,Female,18,16,23,1,1,94,135,27,88.6,Music
STU9053,Bhavya Kari,Female,19,40,10,5,10,98,163,32.6,71.38,Sports
STU9054,Quincy Dara,Male,21,13,79,15,45,72,224,44.8,84.51,Sports
STU9055,Jalsa Sampath,Female,17,37,35,82,85,92,331,66.2,99.74,Science Club
STU9056,Rayaan Sathe,Male,18,31,43,53,17,25,169,33.8,68.18,Sports
STU9057,Simon Bakshi,Male,18,20,50,11,91,19,191,38.2,61.78,Drama
STU9058,Odika Seth,Female,18,46,66,61,77,45,295,59,87.66,Drama
STU9059,Lohit Khare,Male,17,34,89,99,87,38,347,69.4,74.46,Music
STU9060,Abhimanyu Sodhi,Male,20,96,28,63,26,9,222,44.4,99.93,Dance
STU9061,Omisha Grewal,Female,17,7,89,14,46,50,206,41.2,69.17,Sports
STU9062,Mitali Jhaveri,Female,20,25,41,83,73,18,240,48,97.44,Sports
STU9063,Panini Kota,Female,22,39,96,78,26,79,318,63.6,75.28,Music
STU9064,Omaja Karpe,Female,22,78,92,49,51,13,283,56.6,83.78,Music
STU9065,Balhaar Badal,Male,18,89,32,32,71,82,306,61.2,71.22,None
STU9066,Peter Mukhopadhyay,Male,18,8,19,26,3,55,111,22.2,82.8,None
STU9067,Balvan Chhabra,Male,19,74,65,57,42,59,297,59.4,86.52,Sports
STU9068,Chaitanya Lall,Male,17,65,36,19,26,17,163,32.6,95.4,Drama
STU9069,Vidhi Mangat,Female,22,92,19,52,15,92,270,54,77.04,Music
STU9070,Gauri Minhas,Female,20,100,11,49,18,32,210,42,92.73,None
STU9071,Saumya Badal,Female,19,38,8,45,60,94,245,49,64.09,Drama
STU9072,Anamika Gopal,Female,19,0,59,28,29,100,216,43.2,77.42,Dance
STU9073,Gabriel Dua,Male,21,47,1,91,35,7,181,36.2,84.98,Drama
STU9074,Hemangini Seth,Female,21,1,58,98,58,91,306,61.2,63.75,Sports
STU9075,Vivaan Bali,Male,22,15,21,53,81,19,189,37.8,84.95,Music
STU9076,Chandani Swamy,Female,22,56,38,4,43,79,220,44,82.42,None
STU9077,Kashvi Karan,Female,17,81,29,45,42,33,230,46,83.23,Music
STU9078,Damyanti Sastry,Female,22,43,44,29,32,97,245,49,87.11,Science Club
STU9079,Tristan Raja,Male,20,32,71,16,36,6,161,32.2,97.72,Drama
STU9080,Manan Behl,Male,20,55,89,9,38,41,232,46.4,82.28,Science Club
STU9081,Arunima Kar,Female,19,39,46,51,1,47,184,36.8,97,Dance
STU9082,Zayan Rama,Male,19,81,81,88,66,44,360,72,98.48,Drama
STU9083,Daksha Kala,Female,18,33,94,46,58,65,296,59.2,82.01,Sports
STU9084,Omya Maharaj,Female,17,12,33,50,73,88,256,51.2,99.98,Music
STU9085,Isha Lala,Female,19,61,8,64,45,69,247,49.4,97.62,Sports
STU9086,Triveni Patil,Female,21,47,74,60,88,53,322,64.4,72.51,Science Club
STU9087,Kamala Bhakta,Female,17,48,69,94,90,90,391,78.2,76.35,Music
STU9088,Peter Sandhu,Male,21,89,11,26,59,42,227,45.4,90.22,None
STU9089,Falguni Sant,Female,18,64,74,53,88,8,287,57.4,71.23,None
STU9090,Azaan Mishra,Male,17,6,36,55,17,80,194,38.8,84.46,Music
STU9091,Nicholas Rastogi,Male,17,28,26,27,13,77,171,34.2,72.28,Science Club
STU9092,Baghyawati Bhatia,Female,22,91,13,45,70,29,248,49.6,79.06,Sports
STU9093,Maanav Merchant,Male,19,68,56,84,75,53,336,67.2,96.75,Music
STU9094,Arjun Kar,Male,17,20,12,34,59,95,220,44,94.13,Dance
STU9095,Widisha Vaidya,Female,19,36,90,48,24,27,225,45,67.98,Dance
STU9096,Bhanumati Sachdeva,Female,19,39,6,1,5,20,71,14.2,97.9,Science Club
STU9097,Ikshita Dave,Female,20,50,7,21,90,71,239,47.8,88.92,Science Club
STU9098,Caleb Cheema,Male,21,54,23,56,66,80,279,55.8,72.86,Sports
STU9099,Upma Apte,Female,21,86,36,2,85,17,226,45.2,97.5,Dance
STU9100,Arin Sura,Male,17,88,4,14,74,85,265,53,96.91,Sports
STU9101,Kalpit Sehgal,Male,18,61,78,52,75,96,362,72.4,64.29,None
STU9102,Chavvi Chatterjee,Female,22,99,50,66,86,39,340,68,74.97,Music
STU9103,Dayita Chaudhry,Female,21,45,3,13,33,10,104,20.8,69.64,Dance
STU9104,Ishaan Gola,Male,21,20,70,94,61,93,338,67.6,86.15,None
STU9105,Geetika Yadav,Female,19,5,80,100,81,25,291,58.2,74.33,Dance
STU9106,Oscar Bose,Male,22,37,8,2,89,61,197,39.4,63.98,Science Club
STU9107,Indali Sur,Female,20,59,41,31,96,98,325,65,94.07,None
STU9108,Yashoda Nayar,Female,20,63,91,19,8,67,248,49.6,70.67,Dance
STU9109,Anamika Modi,Female,22,10,21,18,76,3,128,25.6,97.66,Drama
STU9110,Rushil Khosla,Male,17,9,24,86,59,71,249,49.8,75.81,Music
STU9111,Simon Borde,Male,20,20,90,75,7,2,194,38.8,64.7,Sports
STU9112,Yug Balakrishnan,Male,21,32,4,3,40,27,106,21.2,75.5,None
STU9113,Chavvi Nagy,Female,17,50,16,58,99,93,316,63.2,65.77,None
STU9114,Chameli Vig,Female,20,2,35,1,11,51,100,20,99.6,Science Club
STU9115,Vritti Badami,Female,22,8,48,21,92,76,245,49,83.08,Music
STU9116,Pahal Wali,Female,20,96,93,77,79,24,369,73.8,87.88,None
STU9117,Panini Trivedi,Female,22,65,40,6,9,43,163,32.6,85.21,Dance
STU9118,Hitesh Dey,Male,21,27,23,98,23,27,198,39.6,98.38,None
STU9119,Faraj Srinivasan,Male,20,1,57,21,61,14,154,30.8,76.63,Drama
STU9120,Yashasvi Bhakta,Female,21,26,13,9,18,71,137,27.4,88.72,Dance
STU9121,Chakradev Upadhyay,Male,21,78,60,19,41,32,230,46,64.82,Sports
STU9122,Saumya Ben,Female,19,61,19,66,64,62,272,54.4,90.5,Drama
STU9123,Neel Sami,Male,21,48,27,67,54,28,224,44.8,60.99,Science Club
STU9124,Sathvik Mittal,Male,21,86,2,51,19,28,186,37.2,68.4,Drama
STU9125,Lopa Vohra,Female,20,4,53,80,59,20,216,43.2,61.11,None
STU9126,Jyoti Tata,Female,19,3,52,38,38,51,182,36.4,65.89,Science Club
STU9127,Banjeet Rajagopal,Male,21,9,14,21,50,96,190,38,65.64,Dance
STU9128,Upasna Rajan,Female,20,74,21,38,20,3,156,31.2,65.24,Science Club
STU9129,Sachi Varkey,Female,19,28,97,45,68,58,296,59.2,74.14,Drama
STU9130,Vedhika Korpal,Female,21,78,29,25,78,60,270,54,88.86,Sports
STU9131,Omisha Balakrishnan,Female,18,58,90,35,13,3,199,39.8,66.89,None
STU9132,Mohammed Atwal,Male,17,41,84,49,45,41,260,52,89.65,Drama
STU9133,Aayush Luthra,Male,20,22,49,19,90,7,187,37.4,90.58,Science Club
STU9134,Gopal Dayal,Male,20,76,24,42,85,62,289,57.8,74.92,Sports
STU9135,Damini Arya,Female,22,30,93,15,28,15,181,36.2,72.1,None
STU9136,Frado Mani,Male,19,71,26,68,67,86,318,63.6,98.3,None
STU9137,Kritika Bahl,Female,18,96,85,95,11,15,302,60.4,92.93,Drama
STU9138,Ijaya Maharaj,Female,21,96,22,33,32,12,195,39,76.18,Music
STU9139,Pranit Luthra,Male,17,87,65,87,31,5,275,55,64.68,Sports
STU9140,Samarth Walla,Male,22,55,90,13,69,70,297,59.4,88.86,Drama
STU9141,Rushil Dua,Male,18,29,48,69,48,54,248,49.6,72.44,Drama
STU9142,Kritika Choudhary,Female,18,44,90,7,93,39,273,54.6,75.49,Drama
STU9143,Vyanjana Andra,Female,17,77,12,80,83,51,303,60.6,72.24,Science Club
STU9144,Bhavika Dixit,Female,19,61,94,23,26,39,243,48.6,62.43,Drama
STU9145,Nimrat Choudhary,Female,18,59,71,34,32,68,264,52.8,78.72,Music
STU9146,Samesh Comar,Male,20,6,16,67,38,52,179,35.8,93.49,Science Club
STU9147,Brinda Chahal,Female,20,36,78,99,26,82,321,64.2,95.17,None
STU9148,Gaurangi Palan,Female,21,94,16,69,66,90,335,67,96.4,Science Club
STU9149,Unnati Rattan,Female,17,72,1,81,98,57,309,61.8,95.12,Science Club
STU9150,Rushil Mann,Male,21,47,72,76,78,58,331,66.2,92.91,Sports
STU9151,Divya Hari,Female,19,16,39,48,41,18,162,32.4,71.69,None
STU9152,Vihaan Ranganathan,Male,17,42,28,98,21,88,277,55.4,62.71,Sports
STU9153,Raghav Ravi,Male,22,62,47,20,49,25,203,40.6,94.06,Dance
STU9154,Prisha Virk,Female,17,9,16,99,21,90,235,47,99.46,Science Club
STU9155,Sai Rau,Male,19,22,11,54,29,38,154,30.8,94.37,Drama
STU9156,Imaran Sur,Male,22,42,31,73,25,35,206,41.2,70.86,None
STU9157,Ijaya Morar,Female,22,82,70,1,8,92,253,50.6,88.23,Drama
STU9158,Harrison Srinivasan,Male,22,26,39,14,25,58,162,32.4,63.18,Science Club
STU9159,Chaitanya Sheth,Male,17,1,7,47,74,77,206,41.2,94.99,Drama
STU9160,Jeet Kashyap,Male,21,18,51,4,8,60,141,28.2,94.42,None
STU9161,Ekbal Jhaveri,Male,17,66,19,55,58,40,238,47.6,66.33,Drama
STU9162,Unnati Rout,Female,22,62,86,58,90,45,341,68.2,95.56,Music
STU9163,Gaurang Edwin,Male,17,57,94,69,50,67,337,67.4,80.53,Sports
STU9164,Chasmum Deshpande,Female,17,53,47,82,80,72,334,66.8,99.19,Sports
STU9165,Triveni Zacharia,Female,17,98,59,68,85,82,392,78.4,64.39,None
STU9166,Ansh Kale,Male,18,41,13,34,14,86,188,37.6,79.19,Music
STU9167,Sneha Palla,Female,22,68,49,97,27,19,260,52,87.1,Music
STU9168,Warhi Dani,Female,22,36,3,50,51,42,182,36.4,73.75,Drama
STU9169,Benjamin Manne,Male,20,66,33,55,16,92,262,52.4,64.29,Music
STU9170,Yahvi Nadkarni,Female,20,94,97,20,50,72,333,66.6,88.63,None
STU9171,Balvan Suri,Male,18,2,55,37,79,61,234,46.8,74.9,Drama
STU9172,Anirudh Agarwal,Male,22,32,6,91,1,41,171,34.2,65.96,Drama
STU9173,Sanaya Dada,Female,18,14,43,37,3,58,155,31,91.55,None
STU9174,Luke Amble,Male,22,11,29,27,17,57,141,28.2,72.07,Sports
STU9175,Chanakya Ray,Male,22,57,19,28,62,53,219,43.8,84.02,Drama
STU9176,Lekha Chander,Female,22,60,93,1,7,45,206,41.2,87.22,Dance
STU9177,Ansh Natt,Male,22,31,92,90,44,81,338,67.6,84.48,Music
STU9178,Jeet Behl,Male,18,70,70,94,42,4,280,56,74.7,Drama
STU9179,Chatresh Shah,Male,17,76,61,76,21,27,261,52.2,63.29,Drama
STU9180,Devansh Iyer,Male,17,78,89,15,21,20,223,44.6,84.02,Music
STU9181,Nicholas Nath,Male,20,44,49,4,28,32,157,31.4,67.7,Sports
STU9182,Pranav Nagi,Male,17,20,48,3,23,55,149,29.8,99.63,Music
STU9183,Sarthak Shah,Male,17,48,82,67,14,73,284,56.8,92.23,Music
STU9184,Kalpit Bir,Male,21,15,39,65,89,79,287,57.4,90.12,Music
STU9185,Geetika Gopal,Female,20,96,98,96,11,15,316,63.2,60.35,Drama
STU9186,Bhavini Dara,Female,17,80,27,87,90,71,355,71,70.19,Science Club
STU9187,Yuvraj Keer,Male,20,47,70,65,100,33,315,63,66.75,Science Club
STU9188,Dayamai Basu,Female,18,38,58,37,15,30,178,35.6,96.53,None
STU9189,Chavvi Lata,Female,19,77,55,73,7,53,265,53,69.79,Science Club
STU9190,Kamala Babu,Female,18,90,89,30,41,68,318,63.6,67.4,Science Club
STU9191,Wazir Bal,Male,17,45,54,21,21,100,241,48.2,90.6,Music
STU9192,Alka Badami,Female,20,20,62,25,95,11,213,42.6,79.98,Science Club
STU9193,Pahal Baria,Female,19,92,53,50,97,34,326,65.2,72.78,Science Club
STU9194,Samuel Bhardwaj,Male,17,44,75,94,37,78,328,65.6,98.7,Sports
STU9195,Triya Kanda,Female,22,39,38,9,91,51,228,45.6,90.33,Music
STU9196,Aashi Nigam,Female,21,2,38,71,5,2,118,23.6,79.48,None
STU9197,Hemangini Gole,Female,18,44,27,84,75,54,284,56.8,71.19,Drama
STU9198,Ansh Gara,Male,19,34,54,39,56,54,237,47.4,60.66,None
STU9199,Neel Acharya,Male,21,62,65,13,67,57,264,52.8,77.22,Music
STU9200,Sneha Bhardwaj,Female,18,44,47,72,76,68,307,61.4,76.93,Sports
STU9201,Kai Ghose,Male,21,3,68,9,44,80,204,40.8,94.64,Science Club
STU9202,Balendra Shanker,Male,20,22,90,63,82,6,263,52.6,64.33,Sports
STU9203,Lila Prashad,Female,20,61,42,34,32,70,239,47.8,79.48,Sports
STU9204,Gavin Biswas,Male,17,94,18,83,75,91,361,72.2,75.18,Sports
STU9205,Pallavi Bedi,Female,20,46,75,44,59,29,253,50.6,81.31,None
STU9206,Suhani Misra,Female,17,52,34,4,51,92,233,46.6,97.32,Drama
STU9207,Gauri Lad,Female,20,25,38,19,43,1,126,25.2,65.61,Dance
STU9208,Upasna Raghavan,Female,20,63,11,89,9,97,269,53.8,90.09,Sports
STU9209,Varenya Mishra,Female,18,52,9,99,69,46,275,55,89.45,Drama
STU9210,Ayush Mishra,Male,21,21,60,97,57,3,238,47.6,83.32,Science Club
STU9211,Urmi Pathak,Female,20,85,47,58,37,53,280,56,86.98,Drama
STU9212,Suhani Reddy,Female,18,12,32,7,24,95,170,34,89.1,Dance
STU9213,Quincy Talwar,Male,18,83,40,13,42,82,260,52,93.56,Drama
STU9214,Aarav Kara,Male,21,60,93,0,41,20,214,42.8,82.18,Dance
STU9215,Ayushman Wason,Male,22,27,87,12,78,83,287,57.4,64.94,Science Club
STU9216,Indrajit Savant,Male,19,28,11,32,59,67,197,39.4,78.67,None
STU9217,Gavin Mistry,Male,17,10,23,54,43,87,217,43.4,99.64,Sports
STU9218,Diya Kapadia,Female,18,26,62,82,99,49,318,63.6,83.6,None
STU9219,Ishanvi Mannan,Female,17,76,55,57,100,61,349,69.8,86.54,Dance
STU9220,Umang Prasad,Male,17,93,6,88,4,74,265,53,62.37,Dance
STU9221,Harshil Ram,Male,17,46,35,43,40,43,207,41.4,73.8,Drama
STU9222,Utkarsh Mital,Male,17,13,82,3,82,18,198,39.6,92.37,Science Club
STU9223,Mason Bhatt,Male,21,60,86,13,11,12,182,36.4,60.95,Science Club
STU9224,Ojas Kapadia,Male,17,69,73,94,68,11,315,63,64.26,None
STU9225,William Narasimhan,Male,19,47,71,32,31,20,201,40.2,94.31,Science Club
STU9226,Ekalinga Swamy,Male,18,30,22,49,15,36,152,30.4,66.03,None
STU9227,Nihal Dyal,Male,17,23,87,37,9,39,195,39,90.6,Music
STU9228,Mahika Nagi,Female,19,39,37,93,44,55,268,53.6,99.2,Music
STU9229,Kala Naidu,Female,22,97,14,23,0,32,166,33.2,73.22,None
STU9230,Devansh Borah,Male,21,41,42,58,25,75,241,48.2,73.89,Music
STU9231,Brinda Sibal,Female,19,48,40,1,69,100,258,51.6,84.08,Science Club
STU9232,Rayaan Iyengar,Male,19,30,85,79,87,41,322,64.4,63.09,Science Club
STU9233,Azad Bansal,Male,20,5,35,88,45,0,173,34.6,96.74,Music
STU9234,Anay Vig,Male,19,30,31,53,83,49,246,49.2,89.45,None
STU9235,Amaira Thakur,Female,22,94,71,21,42,76,304,60.8,93.1,Science Club
STU9236,Siddharth Golla,Male,19,73,62,16,98,3,252,50.4,69.22,Science Club
STU9237,Onkar Dara,Male,18,87,92,74,82,68,403,80.6,61.94,Music
STU9238,Mitesh Walla,Male,19,11,37,73,35,80,236,47.2,91.28,Music
STU9239,Chandani Anne,Female,18,33,73,28,89,43,266,53.2,67.23,Drama
STU9240,Lekha Solanki,Female,20,8,25,75,4,52,164,32.8,76.88,Sports
STU9241,Aishani Goyal,Female,20,47,96,62,31,95,331,66.2,99.34,Dance
STU9242,Arin Venkataraman,Male,20,12,27,34,50,62,185,37,99.86,Drama
STU9243,Libni Dugar,Female,19,78,0,60,69,83,290,58,64.28,Drama
STU9244,Gaurav Lalla,Male,18,69,48,50,54,91,312,62.4,81.35,Dance
STU9245,Vaishnavi Oommen,Female,19,93,16,50,95,44,298,59.6,90.14,Music
STU9246,Banjeet Kibe,Male,18,61,24,99,69,41,294,58.8,64.66,Music
STU9247,Umang Seth,Male,19,25,11,96,66,27,225,45,84.7,None
STU9248,Balendra Dani,Male,20,29,23,88,10,96,246,49.2,99.05,Dance
STU9249,Darpan Kari,Male,21,21,36,75,50,22,204,40.8,98.85,Sports
STU9250,Gaurang Puri,Male,21,99,10,61,45,56,271,54.2,67.04,None
STU9251,Pranav Dixit,Male,20,44,1,6,15,21,87,17.4,70.01,Science Club
STU9252,Warinder Dewan,Male,19,17,82,40,95,100,334,66.8,94.37,None
STU9253,Ekiya Goyal,Female,20,57,55,63,13,74,262,52.4,75.64,Sports
STU9254,Mugdha Goyal,Female,19,4,7,39,35,14,99,19.8,69,Drama
STU9255,Manya Shetty,Female,18,4,71,4,34,81,194,38.8,90.22,None
STU9256,Jeremiah Mukhopadhyay,Male,22,10,44,97,17,37,205,41,84.31,None
STU9257,Krish Narayanan,Male,21,63,86,78,82,76,385,77,74.99,Dance
STU9258,Lopa Jhaveri,Female,19,97,59,99,69,62,386,77.2,78.04,Dance
STU9259,Faris Brar,Male,19,65,14,89,82,25,275,55,67.58,None
STU9260,Ekansh Lanka,Male,20,52,22,60,9,69,212,42.4,66.93,Sports
STU9261,Akshay Kala,Male,22,13,4,67,72,25,181,36.2,67.51,Drama
STU9262,Odika Dutt,Female,17,72,87,58,61,50,328,65.6,94.05,Dance
STU9263,Adweta Kapadia,Female,19,75,14,19,93,31,232,46.4,61.28,Science Club
STU9264,Chanakya Shan,Male,18,41,67,82,50,32,272,54.4,98.36,Dance
STU9265,Hredhaan Parekh,Male,20,50,46,62,35,9,202,40.4,94.06,Dance
STU9266,Benjamin Nazareth,Male,17,62,54,31,24,11,182,36.4,89.35,Sports
STU9267,Samesh Dhar,Male,17,88,23,44,95,32,282,56.4,74.63,Science Club
STU9268,Balhaar Srivastava,Male,21,60,78,58,59,87,342,68.4,92.3,Music
STU9269,Brijesh Ben,Male,22,57,37,42,88,79,303,60.6,70.92,None
STU9270,Hemangini Bala,Female,17,87,51,88,89,3,318,63.6,72.61,Science Club
STU9271,Upma Contractor,Female,19,89,22,23,57,19,210,42,96.58,Sports
STU9272,Girindra Mallick,Male,22,16,33,71,6,73,199,39.8,86.3,Drama
STU9273,Varenya Chanda,Female,17,30,11,26,96,63,226,45.2,63.46,Music
STU9274,Liam Chaudhari,Male,20,75,95,61,44,50,325,65,77.65,Music
STU9275,Reyansh Oak,Male,19,52,97,53,15,28,245,49,62.62,None
STU9276,Manya Pandit,Female,18,56,35,34,54,36,215,43,66.04,Sports
STU9277,Devika Baria,Female,19,70,67,4,78,33,252,50.4,62.92,Dance
STU9278,Yashoda Chana,Female,17,65,3,35,91,56,250,50,99.07,Drama
STU9279,Manthan Varughese,Male,18,3,20,87,52,87,249,49.8,82.81,Science Club
STU9280,Charita Arora,Female,22,77,68,94,55,35,329,65.8,78.7,Sports
STU9281,Orinder Talwar,Male,18,17,55,39,33,11,155,31,91.26,None
STU9282,Bimala Khurana,Female,22,82,20,9,82,0,193,38.6,80.36,Science Club
STU9283,Guneet Oommen,Male,22,36,85,4,23,23,171,34.2,70.49,Drama
STU9284,Nilima Kant,Female,17,81,10,99,78,94,362,72.4,88.28,Science Club
STU9285,Dhriti Datta,Female,19,47,82,48,68,31,276,55.2,97.68,Dance
STU9286,Udarsh Memon,Male,17,40,35,89,23,87,274,54.8,60.78,Science Club
STU9287,Rushil Shan,Male,17,26,96,53,81,100,356,71.2,82.31,Science Club
STU9288,Hemangini Bhagat,Female,21,10,27,23,36,68,164,32.8,83.6,None
STU9289,Vihaan Borah,Male,22,69,86,43,6,26,230,46,69.61,Science Club
STU9290,Joshua Wali,Male,18,77,48,76,5,9,215,43,95.33,Dance
STU9291,Hitesh Bhargava,Male,18,42,87,20,34,38,221,44.2,92.03,Dance
STU9292,Oviya Karpe,Female,17,77,71,79,73,10,310,62,82.61,None
STU9293,Mohammed Loke,Male,21,19,70,64,82,14,249,49.8,63.77,Sports
STU9294,Samesh Parsa,Male,20,75,10,9,50,76,220,44,83.76,Dance
STU9295,Kamya Krishnan,Female,20,98,9,15,99,82,303,60.6,84.83,None
STU9296,Manan Kulkarni,Male,21,82,48,52,46,69,297,59.4,72.26,Sports
STU9297,Vedhika Bhat,Female,22,79,21,11,13,25,149,29.8,69.86,None
STU9298,Akshay Dave,Male,20,70,23,41,76,75,285,57,94.34,Science Club
STU9299,Vinaya Roy,Female,17,41,20,5,46,13,125,25,89.72,Dance
