Date,Transaction ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Payment Method
07/02/25,6476621658,Mr. Angel Carpenter,Player,Fruits & Vegetables,6,473.06,2838.36,Credit Card
29/03/25,8165092143,Paula Mccarty,Career,Personal Care,10,345.93,3459.3,UPI
07/03/25,5026148936,Sergio Smith,Suffer,Snacks,4,448.28,1793.12,Credit Card
13/03/25,5198606260,Curtis Meyer,Mr,Frozen Foods,10,328.26,3282.6,Net Banking
02/02/25,8220236414,Preston Snow,Unit,Beverages,1,246.67,246.67,Net Banking
30/03/25,6664311891,Kayla Jones,Area,Snacks,8,204.1,1632.8,UPI
31/03/25,1257845457,Richard Smith,Choose,Fruits & Vegetables,7,294.59,2062.13,Credit Card
09/04/25,2312594748,Glen Pearson,Although,Household,1,10.01,10.01,UPI
02/04/25,6885733266,Lisa Newman,Road,Personal Care,5,151.37,756.85,Credit Card
15/02/25,7717247449,Brandon Martinez,Trade,Beverages,1,327.12,327.12,Debit Card
02/04/25,1951912226,Karen Rios,Describe,Snacks,10,460.74,4607.4,Cash
31/03/25,5576894631,Anthony Gonzalez,Present,Snacks,4,353.27,1413.08,Net Banking
11/03/25,9315347436,Madeline Glass,Attention,Household,7,39.11,273.77,Net Banking
20/01/25,7796388516,Kenneth Simmons,Degree,Bakery,10,455.22,4552.2,UPI
23/01/25,8566733992,Dr. Haley Wolf,Condition,Beverages,5,495.68,2478.4,Cash
22/02/25,6576623419,Brendan Ellison,Must,Frozen Foods,7,101.78,712.46,Credit Card
14/03/25,3593596690,Tanya Price,Present,Household,10,77.01,770.1,Cash
22/02/25,2704619450,Courtney Alexander,Method,Personal Care,7,297.66,2083.62,Cash
07/04/25,6007257032,Timothy Jackson,True,Snacks,10,421.14,4211.4,Credit Card
10/03/25,6124763382,Michael Chaney,How,Dairy,2,273.71,547.42,Credit Card
08/04/25,3829271604,William Torres,Kitchen,Dairy,2,326.64,653.28,Credit Card
23/03/25,1671319375,Rachel Duncan,Standard,Personal Care,10,58.7,587,UPI
06/04/25,9579536773,Dr. Stephanie Turner,Knowledge,Frozen Foods,7,364.95,2554.65,Cash
21/01/25,1942843905,Dean Hart,Work,Household,9,493.42,4440.78,Cash
05/03/25,8897277732,Vanessa Williams,I,Bakery,4,385.76,1543.04,Debit Card
10/02/25,8097864596,Timothy Mitchell,Despite,Snacks,7,17.87,125.09,Net Banking
02/03/25,1261816224,Vanessa Flores,Either,Household,1,237.25,237.25,UPI
21/02/25,2233789205,Juan Kramer,Word,Beverages,5,324.57,1622.85,Debit Card
24/02/25,1802388328,Jacob Cook,Bag,Household,2,30.78,61.56,Debit Card
10/03/25,8142016378,Patrick Mata,Maintain,Snacks,4,155.1,620.4,Cash
22/03/25,4878855546,Terri Benson,Long,Fruits & Vegetables,3,371.2,1113.6,UPI
15/02/25,6231286707,Bridget Cook,Nor,Fruits & Vegetables,2,457.15,914.3,Cash
04/02/25,4267717353,Evan Nichols,Capital,Fruits & Vegetables,10,301.07,3010.7,Credit Card
22/02/25,1605878549,William Sloan,Degree,Bakery,5,354.6,1773,Credit Card
14/02/25,8300870201,Mrs. Michelle Skinner,Through,Dairy,5,320.59,1602.95,Debit Card
16/03/25,6587988402,Tina Jackson,Go,Dairy,6,454.9,2729.4,Cash
11/01/25,2472974112,Danielle Pratt,Any,Frozen Foods,4,455.99,1823.96,Cash
18/01/25,1811101994,Christine Reyes,On,Beverages,10,186.92,1869.2,Credit Card
21/02/25,6859887456,Rhonda Bernard,Measure,Snacks,6,373.08,2238.48,Net Banking
04/02/25,5753527060,Diana Patel,Former,Personal Care,1,70.02,70.02,Credit Card
14/02/25,2989116972,Derek Tucker,Itself,Fruits & Vegetables,5,407.47,2037.35,Net Banking
23/02/25,9277962141,Kimberly Mccoy,Subject,Personal Care,5,487.31,2436.55,Net Banking
01/04/25,1557710104,Lance Nelson,Official,Snacks,2,313.99,627.98,Cash
12/03/25,9594829319,Nancy Abbott,Detail,Personal Care,6,247.63,1485.78,Debit Card
18/03/25,9268965498,Brandon Gonzales,Interesting,Household,2,280.65,561.3,Net Banking
23/02/25,8144402554,Jill Brown,Establish,Bakery,5,368.85,1844.25,Credit Card
12/03/25,9115985276,Anthony Black,Front,Frozen Foods,7,89.43,626.01,Debit Card
03/02/25,8748190132,Michael Owen,Owner,Snacks,9,169.68,1527.12,Net Banking
14/02/25,4557721243,Daniel Turner,Bed,Household,10,74.4,744,Credit Card
09/02/25,1107885498,Ashley Heath,Rock,Snacks,3,204.95,614.85,Debit Card
10/01/25,1487666382,Michael Klein,Movie,Snacks,6,355.51,2133.06,Net Banking
30/01/25,9764721410,Jeffrey Crawford,Scene,Household,3,324.47,973.41,Credit Card
04/02/25,5102560312,Benjamin Harris,Any,Snacks,9,496.53,4468.77,Cash
06/03/25,7592440233,Jordan Wilson,Century,Dairy,9,183.74,1653.66,Net Banking
22/02/25,4479720318,Jeffrey Brown,Material,Fruits & Vegetables,7,499.71,3497.97,Net Banking
08/04/25,4602516117,Matthew Simmons,Sure,Personal Care,8,338.57,2708.56,UPI
04/03/25,2186062265,Sean Cole,Interview,Frozen Foods,2,264.01,528.02,Credit Card
20/02/25,3422532561,Nathaniel Martinez,Possible,Beverages,6,132.51,795.06,Debit Card
18/02/25,6203591310,Candace Robinson,Shoulder,Bakery,10,210.16,2101.6,Credit Card
16/02/25,2769205812,Amanda Smith,Something,Dairy,1,222.78,222.78,Cash
04/02/25,4294346699,Dakota Hunter,Money,Household,1,105.66,105.66,Net Banking
10/01/25,6622221600,Stacey Vance,This,Household,5,244.5,1222.5,Net Banking
23/01/25,2360813233,Samantha Wilson,Suddenly,Fruits & Vegetables,2,409.9,819.8,Net Banking
14/01/25,2714011540,Laurie Jones,Chair,Snacks,2,199.23,398.46,Debit Card
22/01/25,2513304977,Katherine Campbell,Whole,Frozen Foods,4,79.93,319.72,Net Banking
10/01/25,5898607664,Jeremy Williamson,Argue,Beverages,7,150.47,1053.29,Credit Card
12/03/25,7187331942,Diane Bates,Reality,Bakery,9,230.35,2073.15,Credit Card
08/02/25,6299410976,Maria Richards,What,Frozen Foods,2,390.74,781.48,UPI
01/03/25,8124245049,Anthony Gonzales,Character,Frozen Foods,4,423.32,1693.28,Net Banking
15/03/25,9418705790,Denise Young,Through,Household,7,342.16,2395.12,Credit Card
03/02/25,1946484108,Stanley Hayes,Skin,Bakery,3,162.83,488.49,Credit Card
24/01/25,3813079833,Christina Carter,Morning,Frozen Foods,4,271.71,1086.84,Cash
18/02/25,2132177274,Anne Santiago,Show,Frozen Foods,6,399.86,2399.16,UPI
28/02/25,7078846964,Alan Ramos,Citizen,Fruits & Vegetables,2,439.2,878.4,UPI
23/02/25,6350970631,Anthony Barnett,Set,Beverages,2,342.46,684.92,Credit Card
08/04/25,7935575817,Michael Roberts,Few,Snacks,5,200.71,1003.55,Net Banking
23/01/25,5719276569,Melissa Black,Vote,Dairy,10,256.41,2564.1,Credit Card
15/01/25,5791162587,Chad Hunter,Majority,Frozen Foods,1,167.35,167.35,UPI
20/02/25,2161964415,Isaiah Rojas,Price,Frozen Foods,3,453.12,1359.36,Net Banking
08/01/25,1864257466,Alexander Dixon,Body,Snacks,9,11.43,102.87,Credit Card
13/01/25,3004280926,Earl Stanley,Wish,Personal Care,6,304.02,1824.12,Debit Card
18/01/25,9726432441,Larry Reeves MD,Moment,Household,4,241.05,964.2,Debit Card
17/03/25,8509367216,Mrs. Cynthia Powell,True,Personal Care,1,403.78,403.78,UPI
09/04/25,3885527981,Michelle Brown,Share,Bakery,7,490.44,3433.08,Credit Card
08/02/25,4580464200,Lisa Owens,Relationship,Beverages,9,50.95,458.55,Credit Card
09/02/25,6412594936,Kathleen White,Develop,Beverages,5,59.85,299.25,Cash
21/01/25,8874079219,Todd Blankenship,Clearly,Beverages,9,346.14,3115.26,Debit Card
10/01/25,5125561900,Julia Richardson,Budget,Frozen Foods,7,231.51,1620.57,Net Banking
23/01/25,6238322119,Cynthia White,Still,Frozen Foods,7,46.95,328.65,UPI
16/01/25,4242779497,Kimberly Martinez,Brother,Beverages,10,455.91,4559.1,Cash
07/04/25,6584915196,Nathan Rodriguez,Factor,Bakery,1,139.24,139.24,Credit Card
06/03/25,9622227778,Nicholas Smith,First,Dairy,6,218.92,1313.52,Credit Card
20/03/25,7147367054,Melissa Robinson,Light,Personal Care,10,12.57,125.7,Cash
25/02/25,6608353507,Anthony Jones,Beat,Snacks,8,175.01,1400.08,Credit Card
20/01/25,1851487879,Zachary Marquez,Budget,Beverages,4,492.68,1970.72,Net Banking
31/01/25,9812720186,Tiffany Sullivan,Tv,Fruits & Vegetables,2,168.56,337.12,UPI
23/01/25,3206328755,Kristen Wise,College,Bakery,7,347.05,2429.35,Credit Card
08/02/25,4944706811,Lisa Patton,Realize,Snacks,9,333.81,3004.29,Net Banking
11/01/25,7490548821,Gregory Williams,International,Snacks,4,304.72,1218.88,Credit Card
19/02/25,8332037928,Nicole Kline,Evidence,Dairy,4,130.44,521.76,UPI
14/01/25,7513847328,Dawn Foster,Theory,Frozen Foods,7,297.73,2084.11,Debit Card
10/03/25,8793902118,Levi Reese,Prepare,Beverages,8,109.93,879.44,Cash
07/02/25,8976275599,Brad Hammond,Claim,Personal Care,7,109.88,769.16,Net Banking
11/01/25,6068143181,Terrance Brown,Quite,Snacks,5,210.49,1052.45,Debit Card
16/01/25,1133680122,Kevin Patton,Seat,Beverages,9,153.07,1377.63,Net Banking
21/02/25,7687162034,Jason Stanton,Dinner,Bakery,9,461.61,4154.49,Net Banking
06/02/25,5151729171,Brian Rodriguez,Standard,Dairy,7,391.56,2740.92,Credit Card
13/02/25,7113447478,Amy Thompson,Dog,Dairy,7,321.63,2251.41,UPI
15/03/25,6012463637,Jennifer Ortega,Maintain,Dairy,8,112.61,900.88,Cash
01/03/25,2349754989,Christopher Edwards,Ten,Dairy,4,487.31,1949.24,UPI
25/03/25,7630503702,Linda Haynes,Yes,Fruits & Vegetables,4,236.22,944.88,Cash
20/01/25,1160838606,Christopher Smith,Structure,Personal Care,3,372.2,1116.6,Credit Card
26/02/25,6356132822,Sherry Washington,Kitchen,Beverages,4,479.19,1916.76,Net Banking
29/03/25,8697483594,George Estrada,System,Snacks,9,221.39,1992.51,Net Banking
22/01/25,2320733803,Christopher Flores,Mr,Personal Care,4,265.37,1061.48,Credit Card
23/02/25,4298336669,Amber Riggs,There,Beverages,1,377.64,377.64,Credit Card
28/01/25,1417018509,Tyrone Bender,Effect,Household,2,183.69,367.38,Debit Card
27/01/25,5303531485,Victoria Ray,Dog,Beverages,3,11.44,34.32,UPI
25/02/25,9863628124,Jerry Singh,From,Household,1,238.89,238.89,Cash
21/02/25,5012646127,Krystal Moore,Rock,Dairy,7,303.02,2121.14,Credit Card
14/01/25,4252680166,Jennifer Leach,Matter,Beverages,8,239.53,1916.24,Cash
29/03/25,1786173610,Kayla Hernandez,Turn,Beverages,1,417.37,417.37,Net Banking
22/03/25,4527614920,Tony Boyle,Child,Dairy,8,458.17,3665.36,Net Banking
20/03/25,7591513283,Krista Contreras,Page,Beverages,9,339.33,3053.97,Credit Card
03/02/25,8751188543,Debbie Martinez,Run,Snacks,7,499.62,3497.34,Debit Card
19/03/25,3800924815,Sarah Byrd,According,Beverages,8,67.69,541.52,Cash
01/03/25,5894496786,Jeffrey Hernandez,Professional,Beverages,9,298.36,2685.24,UPI
25/01/25,2682584891,Valerie Wright,Expert,Dairy,7,495.9,3471.3,Cash
21/01/25,9081658375,Annette Robinson,Low,Bakery,8,497.6,3980.8,Credit Card
09/04/25,4490772081,Michael Robinson,Authority,Dairy,7,466.55,3265.85,UPI
19/03/25,1901997433,Amanda Evans,Not,Snacks,5,440.32,2201.6,Credit Card
08/04/25,8337410997,Adam Wells,Herself,Dairy,4,207.82,831.28,Net Banking
08/03/25,5524018933,Randy Sanford,Month,Fruits & Vegetables,6,70.8,424.8,Debit Card
01/02/25,2355507204,David Henderson,Player,Fruits & Vegetables,2,318.41,636.82,UPI
20/03/25,8871967787,Jane Ortega,Myself,Bakery,2,170.9,341.8,Net Banking
29/01/25,8728641773,Rebecca Williams,Appear,Household,9,229.83,2068.47,Credit Card
10/02/25,1528604206,Anthony Collins,Which,Beverages,7,90.91,636.37,Cash
28/01/25,3069939381,Duane Sherman,International,Beverages,1,110.84,110.84,Cash
26/02/25,8697902887,Anthony Merritt,Community,Bakery,4,113.44,453.76,Cash
04/04/25,6848201508,Lisa Hernandez MD,Need,Fruits & Vegetables,8,259.16,2073.28,UPI
14/03/25,5696259660,Jesse Pierce,Administration,Personal Care,9,99.9,899.1,Cash
31/01/25,1992339780,Anthony Green,Kind,Fruits & Vegetables,3,383.1,1149.3,Debit Card
30/01/25,7859335237,Christian Thornton,Yard,Dairy,8,237.46,1899.68,Cash
25/03/25,1795956216,Jerry Hunt,Miss,Personal Care,10,217.24,2172.4,Cash
09/01/25,3799485314,James Bryan,Writer,Frozen Foods,1,357.37,357.37,UPI
28/02/25,7155064259,Laura Dyer,Care,Personal Care,5,156.58,782.9,Net Banking
12/01/25,2147531177,Jacob Jackson,After,Fruits & Vegetables,7,96.59,676.13,Debit Card
17/02/25,4224380709,Jaclyn Kramer,Reduce,Beverages,10,455.23,4552.3,UPI
14/03/25,8325790229,Melissa Smith,Reason,Snacks,8,184.6,1476.8,Credit Card
27/01/25,6161670745,Matthew Thompson,Simply,Snacks,1,414.04,414.04,Credit Card
20/02/25,2703618728,Rodney Joseph,Unit,Personal Care,4,37.18,148.72,Net Banking
02/03/25,8535467244,Natalie Soto,Product,Snacks,1,445.98,445.98,UPI
02/03/25,3546906150,Erica Wright,Executive,Personal Care,7,98.43,689.01,Net Banking
09/04/25,1757475379,Emily Morrison,Whom,Fruits & Vegetables,5,98.68,493.4,Cash
18/01/25,9336953759,Lauren Gonzalez,Evening,Frozen Foods,1,27.11,27.11,Debit Card
04/04/25,3472794182,Mr. Christopher Spencer,Local,Frozen Foods,2,75.53,151.06,Net Banking
01/02/25,2179157141,Joseph Smith,Enjoy,Frozen Foods,8,316.25,2530,Cash
30/01/25,9442327046,Rachel Crawford,Movie,Household,4,432.19,1728.76,Net Banking
09/03/25,2678237345,Heather Hooper,Teach,Snacks,4,261.05,1044.2,Debit Card
23/03/25,4556450841,Jason Brown,Series,Beverages,10,411.94,4119.4,UPI
18/03/25,9876884361,Patricia Harrison,Wonder,Snacks,1,89.53,89.53,Net Banking
31/01/25,9055099471,Leslie Nunez,Democratic,Snacks,3,398.37,1195.11,UPI
03/03/25,2477571289,Christopher Rhodes,Southern,Household,7,378.01,2646.07,Cash
26/02/25,3429961944,Lauren Andrews,Bank,Beverages,2,119.22,238.44,Debit Card
08/04/25,7553363564,George Buchanan,Model,Personal Care,10,104.35,1043.5,Cash
15/01/25,2811007859,Victor Sheppard DDS,Material,Fruits & Vegetables,7,383.77,2686.39,Credit Card
29/03/25,1776694693,Michael Wilson,College,Bakery,7,161.77,1132.39,Net Banking
26/01/25,6201898754,Julia Pierce,Again,Personal Care,3,230.93,692.79,Debit Card
23/01/25,4437684469,Brian Garrett,Pattern,Personal Care,5,174.27,871.35,Debit Card
16/01/25,4269192841,Michael Good,Describe,Frozen Foods,10,237.49,2374.9,Debit Card
22/03/25,4176358301,James Henderson,Also,Frozen Foods,8,244.54,1956.32,Debit Card
19/01/25,1269440408,Jim Dunn,Later,Beverages,3,336.96,1010.88,Credit Card
22/01/25,6495098197,Lauren Salas,Such,Frozen Foods,10,310.7,3107,UPI
04/03/25,3142970501,Alan Hamilton,Away,Fruits & Vegetables,8,107.99,863.92,Cash
26/01/25,7930049367,William Gibbs,Century,Frozen Foods,8,480.25,3842,Debit Card
26/03/25,4647605960,Ruben Schaefer,Anyone,Personal Care,8,263.46,2107.68,Debit Card
14/02/25,6389195559,Jon Freeman,Ten,Snacks,5,432.67,2163.35,Net Banking
24/03/25,3241446469,Sylvia Dominguez,Run,Frozen Foods,10,301.25,3012.5,Cash
08/02/25,1741352596,Erica Park,Movement,Dairy,6,35.8,214.8,UPI
01/04/25,5403738899,Elizabeth Rose,Ok,Frozen Foods,1,310.45,310.45,Net Banking
15/03/25,9716043587,Vanessa Gilmore,Clearly,Personal Care,6,489.92,2939.52,Debit Card
19/01/25,9885441329,William Moran,Language,Snacks,8,138.01,1104.08,UPI
18/01/25,8383902505,Paula Hall,Store,Frozen Foods,10,308.41,3084.1,Net Banking
28/02/25,6597292962,Steven Melton,Sell,Fruits & Vegetables,7,488.2,3417.4,Cash
17/02/25,7129025036,Derek Ross,Risk,Bakery,4,473.74,1894.96,UPI
22/02/25,2936173185,Zachary Odonnell,Front,Personal Care,4,112.95,451.8,Cash
03/04/25,1437494706,Stuart Sanchez,Turn,Bakery,5,37.64,188.2,Credit Card
07/02/25,2975847328,Jennifer Hernandez,Six,Frozen Foods,3,474.28,1422.84,UPI
18/02/25,1744202090,Amanda Santiago,Base,Snacks,7,482.53,3377.71,Debit Card
21/01/25,5315464775,Jennifer Lin,Capital,Beverages,10,461.33,4613.3,UPI
15/03/25,3584104000,Pamela Potter,Goal,Personal Care,4,440.72,1762.88,Cash
24/01/25,2709160449,John Lynch,Stay,Fruits & Vegetables,3,206.89,620.67,Credit Card
16/01/25,8876082828,Christine Horton,Feeling,Frozen Foods,9,384.42,3459.78,Cash
25/02/25,3091327653,Tamara Flores,Enjoy,Household,4,488.96,1955.84,Net Banking
26/03/25,2892319944,Tracy Pacheco,Any,Household,5,185.53,927.65,Cash
02/04/25,5201250124,Terry Mccarthy,Stock,Snacks,2,98.82,197.64,UPI
21/01/25,9606208347,Dr. Kelly Johnson,Once,Fruits & Vegetables,8,206.65,1653.2,UPI
26/03/25,5292906507,Taylor Turner,Same,Dairy,6,143.54,861.24,Cash
13/01/25,2332437839,Donald Rice,Officer,Snacks,4,85.72,342.88,UPI
02/03/25,2396944344,Christopher Rodriguez,Thing,Beverages,1,304.75,304.75,Credit Card
22/02/25,3682683733,Theresa Carpenter,Animal,Beverages,2,491.3,982.6,UPI
19/02/25,9000818982,Darlene Hartman,List,Bakery,9,370.77,3336.93,Debit Card
29/03/25,6066855088,Shaun Barnes,Detail,Snacks,9,263.43,2370.87,Net Banking
23/02/25,3454044739,Kyle Porter,Method,Frozen Foods,8,482.2,3857.6,Credit Card
10/01/25,6539286221,Vicki Chavez,Sport,Fruits & Vegetables,2,77.09,154.18,Credit Card
12/01/25,3564201224,Jason Davis,Civil,Fruits & Vegetables,8,77.14,617.12,Debit Card
13/01/25,6031127839,Alexa Powell,Right,Personal Care,5,498.52,2492.6,Cash
13/01/25,5951491963,Scott Rice,Tough,Snacks,2,325.24,650.48,Net Banking
19/03/25,3200299582,Sherri Hendricks,Its,Personal Care,9,144.27,1298.43,Cash
13/02/25,8972135247,Jeffrey White,Charge,Personal Care,10,257.98,2579.8,Credit Card
25/01/25,6309389020,Wendy Freeman,Theory,Personal Care,10,187.92,1879.2,Credit Card
02/04/25,5698109213,Christopher Hunt,Rise,Fruits & Vegetables,7,68.41,478.87,Net Banking
25/02/25,1915803394,Alan Myers,Recent,Fruits & Vegetables,1,106.78,106.78,Net Banking
15/02/25,2652656971,Jessica Lopez,Vote,Snacks,5,461.3,2306.5,Net Banking
25/01/25,1535805373,Joshua Richards,Name,Household,9,489.97,4409.73,Credit Card
22/01/25,4962558315,Teresa Lee,Wall,Bakery,2,139.45,278.9,Debit Card
14/03/25,7291909020,Alicia Brown,Describe,Fruits & Vegetables,10,316.64,3166.4,UPI
23/02/25,8017543442,Adam Smith,Try,Snacks,8,145.91,1167.28,UPI
17/03/25,5340332029,Denise Young,Probably,Household,4,79.6,318.4,UPI
11/01/25,1208240939,Calvin Lopez,Memory,Fruits & Vegetables,3,323.21,969.63,UPI
27/01/25,8447868517,Warren West,Wind,Dairy,10,490.4,4904,Debit Card
13/01/25,2576376250,Aaron Butler,Travel,Bakery,10,466.07,4660.7,Cash
04/02/25,1501643608,Christina Andrews,Forget,Frozen Foods,10,238,2380,Debit Card
17/01/25,6592902292,Charlotte Olson,Seven,Household,2,104.62,209.24,UPI
26/01/25,5626703326,Kimberly Schaefer,Radio,Fruits & Vegetables,9,86.48,778.32,UPI
29/03/25,9762497696,Robyn Reese,Professor,Fruits & Vegetables,3,70.09,210.27,UPI
08/04/25,2570884386,Anthony Guzman,Low,Fruits & Vegetables,9,163.11,1467.99,Net Banking
02/03/25,8030355278,Susan Jensen,Arrive,Fruits & Vegetables,5,454.74,2273.7,Net Banking
22/03/25,3551957516,Erica Frank,Unit,Snacks,6,217.79,1306.74,Credit Card
30/03/25,1266752709,Kimberly Thomas,International,Fruits & Vegetables,9,369.82,3328.38,Net Banking
29/03/25,1572604080,Savannah Alvarez,Card,Fruits & Vegetables,10,87.12,871.2,Cash
12/03/25,7707535269,Jocelyn Garcia,Stage,Fruits & Vegetables,9,50.45,454.05,Cash
28/01/25,5244079925,Stephanie Anderson,School,Household,8,306.34,2450.72,Credit Card
20/03/25,9313073441,Robert Stewart,Since,Fruits & Vegetables,10,454.3,4543,Net Banking
27/01/25,2466181643,Jennifer Carter,Just,Beverages,7,30.81,215.67,UPI
07/04/25,8660721388,Laura Rodriguez,Water,Frozen Foods,9,252.55,2272.95,Cash
17/02/25,8664064191,Bradley Stanley,Finish,Household,7,152.27,1065.89,UPI
06/04/25,4940019150,Tracy Colon,Here,Bakery,6,258.83,1552.98,Net Banking
05/03/25,6830967865,Peter Perry,National,Fruits & Vegetables,6,361.02,2166.12,Debit Card
24/03/25,9007542465,Philip Carter,Power,Personal Care,6,219.12,1314.72,Credit Card
18/02/25,6447098686,Nathan Padilla,But,Dairy,7,399.18,2794.26,UPI
03/03/25,9030257267,Alec Garcia,Example,Fruits & Vegetables,7,226.76,1587.32,Cash
27/02/25,1563568588,Jacob Garcia,Soon,Bakery,10,271.65,2716.5,UPI
17/01/25,2202855072,Tiffany Duran,Tend,Household,8,113.72,909.76,Cash
18/02/25,1035618269,Manuel West,Strong,Fruits & Vegetables,9,358.71,3228.39,Net Banking
26/03/25,9002394519,Kimberly Guerrero,Parent,Frozen Foods,8,161.79,1294.32,Credit Card
18/03/25,1020163801,Shawn Farmer,Could,Beverages,8,286.87,2294.96,Credit Card
13/02/25,9885503390,Candice Hogan,Man,Personal Care,10,300.35,3003.5,Debit Card
22/03/25,5416235930,Janice Shaw,Avoid,Dairy,1,148.44,148.44,Net Banking
20/03/25,6947810400,Douglas Jenkins,Increase,Dairy,8,396.41,3171.28,Net Banking
25/01/25,1773493382,Melissa Osborne,Argue,Beverages,6,12.34,74.04,UPI
23/03/25,8825987635,Donna Johnson,Necessary,Bakery,4,337.65,1350.6,Debit Card
03/04/25,9886490273,Roy Ryan DDS,Trade,Frozen Foods,9,140.25,1262.25,Cash
21/03/25,8622271434,Sandra Johnson,Central,Household,5,337.33,1686.65,Debit Card
26/01/25,5237927259,Christopher Jackson,Approach,Dairy,4,320.66,1282.64,Debit Card
11/02/25,1244056853,Ronald Mays,Direction,Bakery,2,486.79,973.58,Cash
12/01/25,7053822422,Brandon Jackson,Left,Household,4,121.71,486.84,UPI
25/02/25,1542917025,Rebecca Oconnor,Station,Frozen Foods,7,190.71,1334.97,UPI
18/01/25,9603374450,Casey Hunt,Money,Household,5,276.83,1384.15,Cash
25/01/25,6522057085,Angela Malone,Green,Household,3,477.6,1432.8,Debit Card
21/02/25,1093977597,Richard Rios,He,Dairy,2,201.19,402.38,UPI
19/01/25,5652115419,Arthur Huber,Physical,Bakery,8,197.39,1579.12,UPI
26/03/25,1659988885,Michele Mcpherson,That,Bakery,5,238.53,1192.65,Debit Card
13/03/25,6336945267,Leslie Frazier,Son,Household,1,273.19,273.19,Cash
24/02/25,8067764483,Craig Hernandez,Career,Snacks,5,468.67,2343.35,UPI
14/01/25,3224587383,Audrey Sandoval,Gas,Frozen Foods,3,181.15,543.45,Debit Card
20/03/25,3474772207,Jared Daniels MD,Turn,Bakery,5,176.3,881.5,Net Banking
17/01/25,3218783993,Richard Parker,Several,Frozen Foods,1,219.98,219.98,Cash
08/01/25,5809550758,Michael Thomas,General,Fruits & Vegetables,4,142.92,571.68,Debit Card
04/04/25,5592669104,Patricia Johnson,Program,Bakery,6,129.55,777.3,Credit Card
02/02/25,5379429891,Jordan French,Staff,Dairy,2,428.41,856.82,UPI
13/01/25,4537993816,Denise Griffin,Right,Fruits & Vegetables,3,397.55,1192.65,Credit Card
05/02/25,3577333423,Melissa Russell,Option,Bakery,6,186.09,1116.54,Debit Card
13/03/25,4027157202,Donald Potter,Measure,Household,1,132.81,132.81,Debit Card
27/02/25,1315965973,Colleen Smith,Hotel,Dairy,1,389.52,389.52,Debit Card
